"location","year","sha_hce_MLLNCU","sha_hce_PPPPER","sha_hce_VRPPPR","multiplier","multiplier_type","sha_hce_adj"
"BRA",2010,308737,987.223,987.223,0.00370131944206759,"GDP_PPP_Constant",1142.73426058562
"BRA",2010,308737,987.223,987.223,0.00370131944206759,"GDP_PPP_Current",1142.73426058562
"BRA",2011,340841,1045.13,1003.246,0.00338729389481997,"GDP_PPP_Constant",1154.52863840433
"BRA",2011,340841,1045.13,1003.246,0.00345758981802777,"GDP_PPP_Current",1178.4883711664
"BRA",2012,372488,1096.497,1006.949,0.003110958533551,"GDP_PPP_Constant",1158.79472224534
"BRA",2012,372488,1096.497,1006.949,0.00323439303059758,"GDP_PPP_Current",1204.77259118123
"BRA",2013,425282,1185.937,1051.742,0.00303153918875298,"GDP_PPP_Current",1289.25904927125
"BRA",2013,425282,1185.937,1051.742,0.00286935080507441,"GDP_PPP_Constant",1220.28324908365
"BRA",2014,485226.416,1282.215,1098.19,0.0028372339823494,"GDP_PPP_Current",1376.70087660881
"BRA",2014,485226.416,1282.215,1098.19,0.00263798409365849,"GDP_PPP_Constant",1280.01956723092
"BRA",2015,531832.465,1279.359,1096.159,0.00264311967102901,"GDP_PPP_Current",1405.69684993335
"BRA",2015,531832.465,1279.359,1096.159,0.00243123868392923,"GDP_PPP_Constant",1293.01166227744
"BRA",2016,576839.467,1281.617,1083.774,0.00245496649814391,"GDP_PPP_Current",1416.12156629219
"BRA",2016,576839.467,1281.617,1083.774,0.00223063709133497,"GDP_PPP_Constant",1286.7195108361
"CAN",1970,5835,273.209,1198.184,0.220909852203012,"GDP_PPP_Constant",1289.00898760457
"CAN",1970,5835,273.209,1198.184,0.0469657108001792,"AIC_PPP_Current",274.044922519046
"CAN",1970,5835,273.209,1198.184,0.20597232692089,"AIC_PPP_Constant",1201.84852758339
"CAN",1970,5835,273.209,1198.184,0.0494693159509202,"GDP_PPP_Current",288.65345857362
"CAN",1971,6627,313.371,1313.923,0.0489450127839792,"GDP_PPP_Current",324.35859971943
"CAN",1971,6627,313.371,1313.923,0.198268028067665,"AIC_PPP_Constant",1313.92222200441
"CAN",1971,6627,313.371,1313.923,0.207724218624715,"GDP_PPP_Constant",1376.58839682599
"CAN",1971,6627,313.371,1313.923,0.0472870426431535,"AIC_PPP_Current",313.371231596178
"CAN",1972,7307,338.201,1367.374,0.0462845673353832,"AIC_PPP_Current",338.201333519645
"CAN",1972,7307,338.201,1367.374,0.194034576981976,"GDP_PPP_Constant",1417.8106540073
"CAN",1972,7307,338.201,1367.374,0.187131967523234,"AIC_PPP_Constant",1367.37328669227
"CAN",1972,7307,338.201,1367.374,0.0476595087921566,"GDP_PPP_Current",348.248030744288
"CAN",1973,8152,366.71,1405.872,0.17484097728434,"GDP_PPP_Constant",1425.30364682194
"CAN",1973,8152,366.71,1405.872,0.0452746827472197,"GDP_PPP_Current",369.079213755335
"CAN",1973,8152,366.71,1405.872,0.0449839990781805,"AIC_PPP_Current",366.709560485327
"CAN",1973,8152,366.71,1405.872,0.172457265925147,"AIC_PPP_Constant",1405.8716318218
"CAN",1974,9555,420.17,1463.07,0.0439738040418323,"AIC_PPP_Current",420.169697619707
"CAN",1974,9555,420.17,1463.07,0.0422443409220118,"GDP_PPP_Current",403.644677509823
"CAN",1974,9555,420.17,1463.07,0.149697099099213,"GDP_PPP_Constant",1430.35578189298
"CAN",1974,9555,420.17,1463.07,0.15312079715723,"AIC_PPP_Constant",1463.06921683734
"CAN",1975,11560.98,487.466,1566.161,0.135469535302081,"AIC_PPP_Constant",1566.16058823665
"CAN",1975,11560.98,487.466,1566.161,0.0421647973563073,"AIC_PPP_Current",487.466378940322
"CAN",1975,11560.98,487.466,1566.161,0.0410935197955573,"GDP_PPP_Current",475.081360486042
"CAN",1975,11560.98,487.466,1566.161,0.133089234878823,"GDP_PPP_Constant",1538.64198264937
"CAN",1976,13390.8,543.303,1654.003,0.120194493313334,"GDP_PPP_Constant",1609.50042106019
"CAN",1976,13390.8,543.303,1654.003,0.0390771978088123,"GDP_PPP_Current",523.274940418244
"CAN",1976,13390.8,543.303,1654.003,0.0405728799986731,"AIC_PPP_Current",543.303321486232
"CAN",1976,13390.8,543.303,1654.003,0.123517842146226,"AIC_PPP_Constant",1654.00272061169
"CAN",1977,14746.87,580.771,1659.938,0.0393826799072321,"AIC_PPP_Current",580.771260843565
"CAN",1977,14746.87,580.771,1659.938,0.0384116535400894,"GDP_PPP_Current",566.451661240738
"CAN",1977,14746.87,580.771,1659.938,0.111232770281968,"GDP_PPP_Constant",1640.33520308805
"CAN",1977,14746.87,580.771,1659.938,0.112561996608549,"AIC_PPP_Constant",1659.93713092672
"CAN",1978,16274.38,624.757,1670.641,0.102654633950318,"AIC_PPP_Constant",1670.64052166838
"CAN",1978,16274.38,624.757,1670.641,0.0381848931972195,"GDP_PPP_Current",621.435462150966
"CAN",1978,16274.38,624.757,1670.641,0.0383889548148543,"AIC_PPP_Current",624.756438459769
"CAN",1978,16274.38,624.757,1670.641,0.103103888943994,"GDP_PPP_Constant",1677.95186815236
"CAN",1979,18261.94,692.226,1699.956,0.0927962918841477,"GDP_PPP_Constant",1694.64031461079
"CAN",1979,18261.94,692.226,1699.956,0.0379053857553116,"AIC_PPP_Current",692.225880340354
"CAN",1979,18261.94,692.226,1699.956,0.0930873199016919,"AIC_PPP_Constant",1699.9550508055
"CAN",1979,18261.94,692.226,1699.956,0.0372282544293101,"GDP_PPP_Current",679.860148692796
"CAN",1980,21095.59,791.761,1756.558,0.0832665735952788,"AIC_PPP_Constant",1756.55749727083
"CAN",1980,21095.59,791.761,1756.558,0.0833830523722916,"GDP_PPP_Constant",1759.01468579439
"CAN",1980,21095.59,791.761,1756.558,0.0375320978322242,"AIC_PPP_Current",791.761747708491
"CAN",1980,21095.59,791.761,1756.558,0.0364044833166536,"GDP_PPP_Current",767.974054209964
"CAN",1981,24922.35,898.75,1829.239,0.0360620355073265,"AIC_PPP_Current",898.75067062602
"CAN",1981,24922.35,898.75,1829.239,0.0746729105781108,"GDP_PPP_Constant",1861.02441294638
"CAN",1981,24922.35,898.75,1829.239,0.0733974909266549,"AIC_PPP_Constant",1829.23795799592
"CAN",1981,24922.35,898.75,1829.239,0.0355315553691412,"GDP_PPP_Current",885.529858954116
"CAN",1982,29092.69,996.022,1918.993,0.0677894635113969,"GDP_PPP_Constant",1972.17784720338
"CAN",1982,29092.69,996.022,1918.993,0.0342361914943854,"AIC_PPP_Current",996.02290592679
"CAN",1982,29092.69,996.022,1918.993,0.0342533095348502,"GDP_PPP_Current",996.52091577144
"CAN",1982,29092.69,996.022,1918.993,0.0659613343112792,"AIC_PPP_Constant",1918.99265110441
"CAN",1983,32290.54,1066.679,1971.387,0.0634524718485869,"GDP_PPP_Constant",2048.91458032567
"CAN",1983,32290.54,1066.679,1971.387,0.0333244551602023,"GDP_PPP_Current",1076.06465232872
"CAN",1983,32290.54,1066.679,1971.387,0.0330337769117469,"AIC_PPP_Current",1066.67849471984
"CAN",1983,32290.54,1066.679,1971.387,0.0610515096372823,"AIC_PPP_Constant",1971.38621400305
"CAN",1984,34885.78,1134.949,2017.993,0.0325332673760395,"AIC_PPP_Current",1134.94840836169
"CAN",1984,34885.78,1134.949,2017.993,0.0578456965545837,"AIC_PPP_Constant",2017.99224394997
"CAN",1984,34885.78,1134.949,2017.993,0.0607102679012078,"GDP_PPP_Constant",2117.9250497426
"CAN",1984,34885.78,1134.949,2017.993,0.0330367752456816,"GDP_PPP_Current",1152.5136731303
"CAN",1985,37791.65,1212.774,2082.121,0.0326837054697812,"GDP_PPP_Current",1235.17115781706
"CAN",1985,37791.65,1212.774,2082.121,0.0550947046235388,"AIC_PPP_Constant",2082.11979398616
"CAN",1985,37791.65,1212.774,2082.121,0.0582146291568337,"GDP_PPP_Constant",2200.02688997486
"CAN",1985,37791.65,1212.774,2082.121,0.0320910687011204,"AIC_PPP_Current",1212.7744364787
"CAN",1986,41065.7,1278.734,2147.221,0.0559003895716472,"GDP_PPP_Constant",2295.58862803239
"CAN",1986,41065.7,1278.734,2147.221,0.0320296959640881,"GDP_PPP_Current",1315.32188555245
"CAN",1986,41065.7,1278.734,2147.221,0.0522874348648702,"AIC_PPP_Constant",2147.2201139303
"CAN",1986,41065.7,1278.734,2147.221,0.0311387571921152,"AIC_PPP_Current",1278.73486122424
"CAN",1987,44446.29,1357.36,2207.553,0.0305393520543107,"AIC_PPP_Current",1357.36089781799
"CAN",1987,44446.29,1357.36,2207.553,0.0526459659218529,"GDP_PPP_Constant",2339.91786869279
"CAN",1987,44446.29,1357.36,2207.553,0.0309197244827424,"GDP_PPP_Current",1374.26704108007
"CAN",1987,44446.29,1357.36,2207.553,0.0496678609668394,"AIC_PPP_Constant",2207.55215221183
"CAN",1988,48508.38,1461.203,2288.784,0.0471832492419886,"AIC_PPP_Constant",2288.7829838651
"CAN",1988,48508.38,1461.203,2288.784,0.0302244872105729,"GDP_PPP_Current",1466.14091091561
"CAN",1988,48508.38,1461.203,2288.784,0.0301226783418156,"AIC_PPP_Current",1461.20232762256
"CAN",1988,48508.38,1461.203,2288.784,0.0497105550587428,"GDP_PPP_Constant",2411.37849480042
"CAN",1989,53362.7,1579.437,2368.99,0.046634165882183,"GDP_PPP_Constant",2488.52500372117
"CAN",1989,53362.7,1579.437,2368.99,0.044394096566973,"AIC_PPP_Constant",2368.98885687441
"CAN",1989,53362.7,1579.437,2368.99,0.0294622159963191,"GDP_PPP_Current",1572.18339354677
"CAN",1989,53362.7,1579.437,2368.99,0.029598153671733,"AIC_PPP_Current",1579.43739493859
"CAN",1990,58169.18,1699.66,2440.227,0.0444289908050043,"GDP_PPP_Constant",2584.39796335464
"CAN",1990,58169.18,1699.66,2440.227,0.0419504955347622,"AIC_PPP_Constant",2440.22592585078
"CAN",1990,58169.18,1699.66,2440.227,0.0292192552273581,"AIC_PPP_Current",1699.66011678613
"CAN",1990,58169.18,1699.66,2440.227,0.0291111502558639,"GDP_PPP_Current",1693.37173924039
"CAN",1991,63497.949,1805.088,2505.6,0.0288317992507421,"GDP_PPP_Current",1830.76011840186
"CAN",1991,63497.949,1805.088,2505.6,0.0394595216764809,"AIC_PPP_Constant",2505.59869497758
"CAN",1991,63497.949,1805.088,2505.6,0.0425808856747525,"GDP_PPP_Constant",2703.79890695027
"CAN",1991,63497.949,1805.088,2505.6,0.028427505012442,"AIC_PPP_Current",1805.08826347729
"CAN",1992,66816.95,1897.329,2562.913,0.038357217601829,"AIC_PPP_Constant",2562.91229064053
"CAN",1992,66816.95,1897.329,2562.913,0.0287107718962227,"GDP_PPP_Current",1918.36621025132
"CAN",1992,66816.95,1897.329,2562.913,0.0283959210923491,"AIC_PPP_Current",1897.32883983144
"CAN",1992,66816.95,1897.329,2562.913,0.0414740556566257,"GDP_PPP_Constant",2771.16990310598
"CAN",1993,68621.408,1930.758,2544.244,0.0281363874556011,"AIC_PPP_Current",1930.75852323688
"CAN",1993,68621.408,1930.758,2544.244,0.0404998713389779,"GDP_PPP_Constant",2779.15819509951
"CAN",1993,68621.408,1930.758,2544.244,0.0370765140742405,"AIC_PPP_Constant",2544.2425995062
"CAN",1993,68621.408,1930.758,2544.244,0.0286959017489374,"GDP_PPP_Current",1969.15318184175
"CAN",1994,69969.288,1961.724,2532.348,0.0280369189034447,"AIC_PPP_Current",1961.72325338776
"CAN",1994,69969.288,1961.724,2532.348,0.0394842256657226,"GDP_PPP_Constant",2762.68315706194
"CAN",1994,69969.288,1961.724,2532.348,0.0285693472856549,"GDP_PPP_Current",1998.97688820201
"CAN",1994,69969.288,1961.724,2532.348,0.0361922621845149,"AIC_PPP_Constant",2532.34681615983
"CAN",1995,70950.577,1984.313,2508.475,0.0353552369260813,"AIC_PPP_Constant",2508.47445987718
"CAN",1995,70950.577,1984.313,2508.475,0.0382170981921466,"GDP_PPP_Constant",2711.52516799846
"CAN",1995,70950.577,1984.313,2508.475,0.027967540470632,"AIC_PPP_Current",1984.31313366219
"CAN",1995,70950.577,1984.313,2508.475,0.0282299690293581,"GDP_PPP_Current",2002.93259132509
"CAN",1996,71670.218,1999.185,2473.876,0.0371709607759899,"GDP_PPP_Constant",2664.05086208465
"CAN",1996,71670.218,1999.185,2473.876,0.0345174716550826,"AIC_PPP_Constant",2473.87471832859
"CAN",1996,71670.218,1999.185,2473.876,0.027960159837405,"GDP_PPP_Current",2003.91075086166
"CAN",1996,71670.218,1999.185,2473.876,0.0278942279067297,"AIC_PPP_Current",1999.185395017
"CAN",1997,75433.204,2091.516,2542.672,0.0363855610460725,"GDP_PPP_Constant",2744.67944904284
"CAN",1997,75433.204,2091.516,2542.672,0.0278432563554626,"GDP_PPP_Current",2100.30603668591
"CAN",1997,75433.204,2091.516,2542.672,0.0277267321340973,"AIC_PPP_Current",2091.51624132472
"CAN",1997,75433.204,2091.516,2542.672,0.0337075792765774,"AIC_PPP_Constant",2542.67070391624
"CAN",1998,80387.617,2199.798,2650.062,0.0279744111942552,"GDP_PPP_Current",2248.7962528843
"CAN",1998,80387.617,2199.798,2650.062,0.0361506051847032,"GDP_PPP_Constant",2906.06100390613
"CAN",1998,80387.617,2199.798,2650.062,0.0273648835666108,"AIC_PPP_Current",2199.7977794023
"CAN",1998,80387.617,2199.798,2650.062,0.0329660312386428,"AIC_PPP_Constant",2650.06069322206
"CAN",1999,83951.244,2278.254,2698.082,0.0271378277683419,"AIC_PPP_Current",2278.25440061005
"CAN",1999,83951.244,2278.254,2698.082,0.0276226647134577,"GDP_PPP_Current",2318.95706528968
"CAN",1999,83951.244,2278.254,2698.082,0.0321386642179841,"AIC_PPP_Constant",2698.08084159805
"CAN",1999,83951.244,2278.254,2698.082,0.0351877791855257,"GDP_PPP_Constant",2954.05783622219
"CAN",2000,91229.675,2451.054,2822.36,0.0334133943089835,"GDP_PPP_Constant",3048.29310345542
"CAN",2000,91229.675,2451.054,2822.36,0.0265471182667471,"GDP_PPP_Current",2421.8849716619
"CAN",2000,91229.675,2451.054,2822.36,0.0309368535304881,"AIC_PPP_Constant",2822.35909310903
"CAN",2000,91229.675,2451.054,2822.36,0.0268668374124492,"AIC_PPP_Current",2451.05284541558
"CAN",2001,98714.127,2622.87,2958.471,0.0265703662574206,"AIC_PPP_Current",2622.87050917153
"CAN",2001,98714.127,2622.87,2958.471,0.0263987901502185,"GDP_PPP_Current",2605.93352353502
"CAN",2001,98714.127,2622.87,2958.471,0.032513075990819,"GDP_PPP_Constant",3209.49991251835
"CAN",2001,98714.127,2622.87,2958.471,0.0299700737116329,"AIC_PPP_Constant",2958.4696625695
"CAN",2002,105721.329,2758.211,3062.915,0.0289715815528215,"AIC_PPP_Constant",3062.91410499617
"CAN",2002,105721.329,2758.211,3062.915,0.0260894444124924,"AIC_PPP_Current",2758.21073616032
"CAN",2002,105721.329,2758.211,3062.915,0.0259403683645713,"GDP_PPP_Current",2742.45021825203
"CAN",2002,105721.329,2758.211,3062.915,0.0317687655231229,"GDP_PPP_Constant",3358.63611179393
"CAN",2003,113063.565,2913.291,3183.235,0.0257754542299235,"GDP_PPP_Current",2914.26474472948
"CAN",2003,113063.565,2913.291,3183.235,0.0304918869988101,"GDP_PPP_Constant",3447.52144766262
"CAN",2003,113063.565,2913.291,3183.235,0.0281543718800973,"AIC_PPP_Constant",3183.23365509955
"CAN",2003,113063.565,2913.291,3183.235,0.0257668449706013,"AIC_PPP_Current",2913.2913511785
"CAN",2004,121100.499,3121.349,3323.317,0.0257748560004873,"AIC_PPP_Current",3121.34792331216
"CAN",2004,121100.499,3121.349,3323.317,0.0274426288000881,"AIC_PPP_Constant",3323.31604156244
"CAN",2004,121100.499,3121.349,3323.317,0.0253908767940658,"GDP_PPP_Current",3074.84784980889
"CAN",2004,121100.499,3121.349,3323.317,0.0292534674157741,"GDP_PPP_Constant",3542.60950153048
"CAN",2005,128444.896,3292.054,3419.427,0.0256300757825071,"AIC_PPP_Current",3292.05241835624
"CAN",2005,128444.896,3292.054,3419.427,0.0266217334978912,"AIC_PPP_Constant",3419.42579047635
"CAN",2005,128444.896,3292.054,3419.427,0.0255553479225815,"GDP_PPP_Current",3282.45400615979
"CAN",2005,128444.896,3292.054,3419.427,0.0280994444199801,"GDP_PPP_Constant",3609.23021618213
"CAN",2006,140303.495,3497.477,3631.944,0.027118459369145,"GDP_PPP_Constant",3804.81462850653
"CAN",2006,140303.495,3497.477,3631.944,0.0249279424779621,"AIC_PPP_Current",3497.47745281705
"CAN",2006,140303.495,3497.477,3631.944,0.0258863279104772,"AIC_PPP_Constant",3631.94227855599
"CAN",2006,140303.495,3497.477,3631.944,0.0254655225735882,"GDP_PPP_Current",3572.90181907582
"CAN",2007,149500.302,3717.581,3760.639,0.0248667095275507,"AIC_PPP_Current",3717.58058411511
"CAN",2007,149500.302,3717.581,3760.639,0.0250653546779982,"GDP_PPP_Current",3747.27809409784
"CAN",2007,149500.302,3717.581,3760.639,0.0260043933573858,"GDP_PPP_Constant",3887.66466025597
"CAN",2007,149500.302,3717.581,3760.639,0.02515471901681,"AIC_PPP_Constant",3760.63808973823
"CAN",2008,159718.005,3862.203,3894.517,0.0243675103045065,"GDP_PPP_Current",3891.93013265272
"CAN",2008,159718.005,3862.203,3894.517,0.0241813852432974,"AIC_PPP_Current",3862.2026091959
"CAN",2008,159718.005,3862.203,3894.517,0.0247389544634354,"GDP_PPP_Constant",3951.25645268575
"CAN",2008,159718.005,3862.203,3894.517,0.0243836999438359,"AIC_PPP_Constant",3894.51590954808
"CAN",2009,169006.69,3964.489,4038.333,0.0250360929649584,"GDP_PPP_Constant",4231.26720253991
"CAN",2009,169006.69,3964.489,4038.333,0.0247534997810777,"GDP_PPP_Current",4183.50706391567
"CAN",2009,169006.69,3964.489,4038.333,0.0234575871420036,"AIC_PPP_Current",3964.4891582566
"CAN",2009,169006.69,3964.489,4038.333,0.0238945076008929,"AIC_PPP_Constant",4038.33163880675
"CAN",2010,178740.638,4166.696,4166.696,0.0233114008025093,"AIC_PPP_Current",4166.69465211422
"CAN",2010,178740.638,4166.696,4166.696,0.0240726825071562,"GDP_PPP_Constant",4302.76662970053
"CAN",2010,178740.638,4166.696,4166.696,0.0240726825071562,"GDP_PPP_Current",4302.76662970053
"CAN",2010,178740.638,4166.696,4166.696,0.0233114008025093,"AIC_PPP_Constant",4166.69465211422
"CAN",2011,184553.085,4226.516,4156.417,0.0234842453047045,"GDP_PPP_Current",4334.08991987998
"CAN",2011,184553.085,4226.516,4156.417,0.0230892364143776,"GDP_PPP_Constant",4261.18981056773
"CAN",2011,184553.085,4226.516,4156.417,0.0229013549046367,"AIC_PPP_Current",4226.51569833058
"CAN",2011,184553.085,4226.516,4156.417,0.0225215178154852,"AIC_PPP_Constant",4156.41559173025
"CAN",2012,190084.354,4285.693,4170.284,0.0219391149790941,"AIC_PPP_Constant",4170.28249813283
"CAN",2012,190084.354,4285.693,4170.284,0.0231209782333863,"GDP_PPP_Current",4394.93621134131
"CAN",2012,190084.354,4285.693,4170.284,0.022545130651674,"GDP_PPP_Constant",4285.47659576905
"CAN",2012,190084.354,4285.693,4170.284,0.0225462694195396,"AIC_PPP_Current",4285.69305772314
"CAN",2013,195675.633,4365.618,4167.618,0.0219070114716964,"GDP_PPP_Constant",4286.66833686245
"CAN",2013,195675.633,4365.618,4167.618,0.0223104917670521,"AIC_PPP_Current",4365.6195990592
"CAN",2013,195675.633,4365.618,4167.618,0.0212985958352294,"AIC_PPP_Constant",4167.61622206968
"CAN",2013,195675.633,4365.618,4167.618,0.0232414809485834,"GDP_PPP_Current",4547.7914964715
"CAN",2014,201893.734,4463.64,4171.642,0.0228722041809782,"GDP_PPP_Current",4617.7547069081
"CAN",2014,201893.734,4463.64,4171.642,0.0206625540629111,"AIC_PPP_Constant",4171.64019373798
"CAN",2014,201893.734,4463.64,4171.642,0.0212572331640009,"GDP_PPP_Constant",4291.70217798877
"CAN",2014,201893.734,4463.64,4171.642,0.0221088646519258,"AIC_PPP_Current",4463.6412390779
"CAN",2015,210669.643,4550.831,4269.218,0.0213510987581132,"GDP_PPP_Constant",4498.02835302944
"CAN",2015,210669.643,4550.831,4269.218,0.0216801526128534,"AIC_PPP_Current",4567.35001113533
"CAN",2015,210669.643,4550.831,4269.218,0.0224429709315382,"GDP_PPP_Current",4728.05267400653
"CAN",2015,210669.643,4550.831,4269.218,0.02033854536042,"AIC_PPP_Constant",4284.71409021899
"CAN",2016,219455.419,4698.016,4355.453,0.0222408876242898,"GDP_PPP_Current",4880.88331252044
"CAN",2016,219455.419,4698.016,4355.453,0.0214995706636563,"AIC_PPP_Current",4718.1972883128
"CAN",2016,219455.419,4698.016,4355.453,0.0209467825046851,"GDP_PPP_Constant",4596.88493126755
"CAN",2016,219455.419,4698.016,4355.453,0.019931888730568,"AIC_PPP_Constant",4374.16099282817
"CAN",2017,228351.095,4811.79,4418.172,0.0201887652724155,"GDP_PPP_Constant",4610.12665665406
"CAN",2017,228351.095,4811.79,4418.172,0.0211686686046,"AIC_PPP_Current",4833.88865555253
"CAN",2017,228351.095,4811.79,4418.172,0.0194370029160116,"AIC_PPP_Constant",4438.46089938943
"CAN",2017,228351.095,4811.79,4418.172,0.0218585778726953,"GDP_PPP_Current",4991.43019237275
"CAN",2018,238187.759,4974.33,4502.298,0.0216789496832219,"GDP_PPP_Current",5163.66044252038
"CAN",2018,238187.759,4974.33,4502.298,0.0208170356024855,"AIC_PPP_Current",4958.36305917924
"CAN",2018,238187.759,4974.33,4502.298,0.0188489849417044,"AIC_PPP_Constant",4489.59748268933
"CAN",2018,238187.759,4974.33,4502.298,0.0195714435650935,"GDP_PPP_Constant",4661.6782831646
"CHE",1970,5202.4,326.182,1584.935,0.0618367009402392,"AIC_PPP_Current",321.699252971501
"CHE",1970,5202.4,326.182,1584.935,0.0672616102811733,"GDP_PPP_Current",349.921801326776
"CHE",1970,5202.4,326.182,1584.935,0.300467953431124,"AIC_PPP_Constant",1563.15448093008
"CHE",1970,5202.4,326.182,1584.935,0.327675160246491,"GDP_PPP_Constant",1704.69725366635
"CHE",1971,6173.82,376.601,1749.509,0.0639674766493259,"GDP_PPP_Current",394.923686687142
"CHE",1971,6173.82,376.601,1749.509,0.296592546905021,"GDP_PPP_Constant",1831.10899793316
"CHE",1971,6173.82,376.601,1749.509,0.0597506163568389,"AIC_PPP_Current",368.889550276179
"CHE",1971,6173.82,376.601,1749.509,0.277572728960205,"AIC_PPP_Constant",1713.68406550909
"CHE",1972,6949.65,405.421,1816.109,0.0570572786134549,"AIC_PPP_Current",396.528116315997
"CHE",1972,6949.65,405.421,1816.109,0.267665288335636,"GDP_PPP_Constant",1860.18007108176
"CHE",1972,6949.65,405.421,1816.109,0.0602240727787238,"GDP_PPP_Current",418.536227386658
"CHE",1972,6949.65,405.421,1816.109,0.255591673363496,"AIC_PPP_Constant",1776.27267279062
"CHE",1973,7858.38,440.143,1869.567,0.0548459527495783,"AIC_PPP_Current",431.000338168231
"CHE",1973,7858.38,440.143,1869.567,0.245988026758844,"GDP_PPP_Constant",1933.06738972116
"CHE",1973,7858.38,440.143,1869.567,0.058379675886653,"GDP_PPP_Current",458.769677394156
"CHE",1973,7858.38,440.143,1869.567,0.232965650946312,"AIC_PPP_Constant",1830.73261208348
"CHE",1974,9106.01,507.75,1958.908,0.0547362971731998,"AIC_PPP_Current",498.429269422129
"CHE",1974,9106.01,507.75,1958.908,0.0593340022651396,"GDP_PPP_Current",540.296017966383
"CHE",1974,9106.01,507.75,1958.908,0.211173506339235,"AIC_PPP_Constant",1922.94806046014
"CHE",1974,9106.01,507.75,1958.908,0.229368966980784,"GDP_PPP_Constant",2088.63610701669
"CHE",1975,10307.51,584.453,2080.487,0.215985587551405,"GDP_PPP_Constant",2226.27360354198
"CHE",1975,10307.51,584.453,2080.487,0.0561270854513837,"AIC_PPP_Current",578.530494560992
"CHE",1975,10307.51,584.453,2080.487,0.0610471467633783,"GDP_PPP_Current",629.244075734989
"CHE",1975,10307.51,584.453,2080.487,0.199796550854624,"AIC_PPP_Constant",2059.40494589955
"CHE",1976,10806.86,636.128,2145.667,0.0585770141942766,"AIC_PPP_Current",633.03359161556
"CHE",1976,10806.86,636.128,2145.667,0.0633903259461283,"GDP_PPP_Current",685.050377854177
"CHE",1976,10806.86,636.128,2145.667,0.197580901262754,"AIC_PPP_Constant",2135.22913862041
"CHE",1976,10806.86,636.128,2145.667,0.212576859365657,"GDP_PPP_Constant",2297.28835840434
"CHE",1977,11089.22,689.717,2184.144,0.0673352881641662,"GDP_PPP_Current",746.695824215835
"CHE",1977,11089.22,689.717,2184.144,0.0618499594572635,"AIC_PPP_Current",685.867807412675
"CHE",1977,11089.22,689.717,2184.144,0.195861832479568,"AIC_PPP_Constant",2171.95494996908
"CHE",1977,11089.22,689.717,2184.144,0.212596727458764,"GDP_PPP_Constant",2357.53188207028
"CHE",1978,11554.9,763.445,2261.903,0.194181450183432,"AIC_PPP_Constant",2243.74723872454
"CHE",1978,11554.9,763.445,2261.903,0.204660826952306,"GDP_PPP_Constant",2364.8353893512
"CHE",1978,11554.9,763.445,2261.903,0.0655407787610936,"AIC_PPP_Current",757.31714450656
"CHE",1978,11554.9,763.445,2261.903,0.0693812230129143,"GDP_PPP_Current",801.693093791923
"CHE",1979,12247.77,842.446,2292.216,0.185489486074592,"AIC_PPP_Constant",2271.8325628598
"CHE",1979,12247.77,842.446,2292.216,0.0734606539619968,"GDP_PPP_Current",899.729193776125
"CHE",1979,12247.77,842.446,2292.216,0.200093402497016,"GDP_PPP_Constant",2450.69797230087
"CHE",1979,12247.77,842.446,2292.216,0.0681719662058893,"AIC_PPP_Current",834.954562537505
"CHE",1980,13224.36,959.56,2358.652,0.0775655533356056,"GDP_PPP_Current",1025.75480090925
"CHE",1980,13224.36,959.56,2358.652,0.176518034533232,"AIC_PPP_Constant",2334.33803515989
"CHE",1980,13224.36,959.56,2358.652,0.071812055344223,"AIC_PPP_Current",949.668472211928
"CHE",1980,13224.36,959.56,2358.652,0.193770991494344,"GDP_PPP_Constant",2562.49734907814
"CHE",1981,14324.49,1067.218,2406.622,0.0736328011936371,"AIC_PPP_Current",1054.75232437024
"CHE",1981,14324.49,1067.218,2406.622,0.166045141221218,"AIC_PPP_Constant",2378.51196497193
"CHE",1981,14324.49,1067.218,2406.622,0.0798067328072244,"GDP_PPP_Current",1143.19074602976
"CHE",1981,14324.49,1067.218,2406.622,0.18213579538491,"GDP_PPP_Constant",2609.00237963319
"CHE",1982,15486.09,1145.542,2445.337,0.156051531193486,"AIC_PPP_Constant",2416.62805670013
"CHE",1982,15486.09,1145.542,2445.337,0.0731038377560262,"AIC_PPP_Current",1132.09261083522
"CHE",1982,15486.09,1145.542,2445.337,0.168669742217635,"GDP_PPP_Constant",2612.03480825909
"CHE",1982,15486.09,1145.542,2445.337,0.0784723842588645,"GDP_PPP_Current",1215.23040514736
"CHE",1983,16804.27,1250.751,2561.137,0.16439519575962,"GDP_PPP_Constant",2762.5412562475
"CHE",1983,16804.27,1250.751,2561.137,0.0737047992598113,"AIC_PPP_Current",1238.55534705767
"CHE",1983,16804.27,1250.751,2561.137,0.150923829133867,"AIC_PPP_Constant",2536.16477419937
"CHE",1983,16804.27,1250.751,2561.137,0.0794793747219455,"GDP_PPP_Current",1335.59287225875
"CHE",1984,17361.43,1299.536,2560.091,0.0741237159260626,"AIC_PPP_Current",1286.89370539022
"CHE",1984,17361.43,1299.536,2560.091,0.157874084105482,"GDP_PPP_Constant",2740.91986001144
"CHE",1984,17361.43,1299.536,2560.091,0.146024062724149,"AIC_PPP_Constant",2535.18654330092
"CHE",1984,17361.43,1299.536,2560.091,0.0790802935848473,"GDP_PPP_Current",1372.94698145278
