"location","year","multiplier_type","sna1_aic","sna1_changes_in_inventories","sna1_domestic_demand","sna1_exports","sna1_final_consumption","sna1_gdp","sna1_gov_consumption_all","sna1_gov_consumption_col","sna1_gov_consumption_ind","sna1_gross_capital_formation","sna1_gross_fixed_capital_formation","sna1_hh_consumption","sna1_imports","sna1_net_exports"
"GBR",2007,"GDP_CONSTANT_PER_CAPITA",31803.5852220592,210.187815381327,42792.9449983734,10591.1861304301,35010.3370306793,41962.320008,8243.19085156002,3206.75180862015,5036.43904293987,7782.60796769402,7572.4201523127,26767.1461791193,11421.8381963948,-830.652065964671
"GBR",2007,"GDP_CURRENT_PER_CAPITA",26981.0766630284,178.316171615285,36304.0745744927,8985.20097474208,29701.5754930683,35599.400671,6993.24188644148,2720.49883003987,4272.74305640161,6602.4990814244,6424.18290980911,22708.3336066268,9689.8978482427,-704.696873500623
"GBR",2008,"AIC_CONSTANT_PER_CAPITA",28673.397122,10.9961214936137,38160.6533804067,10082.4330822416,31634.5022659192,37356.996671929,7638.35711239717,2961.10514391915,4677.25196847802,6526.15111448756,6515.15499299394,23996.145153522,10886.0897907193,-803.656708477701
"GBR",2008,"AIC_CURRENT_PER_CAPITA",27138.509916,10.407499011096,36117.9132615093,9542.72034860775,29941.1070749153,35357.2763038693,7229.47578742566,2802.59715891534,4426.87862851032,6176.80618659396,6166.39868758286,22711.6312874897,10303.3573062478,-760.636957640014
"GBR",2008,"CURRENT_LCU_MILLIONS",1220353,468,1624135,429113,1346379,1589931,325092,126026,199066,277756,277288,1021287,463317,-34204
"GBR",2008,"GDP_CONSTANT_PER_CAPITA",31855.3144481353,12.2163727722448,42395.3816077989,11201.2913876417,35145.0165741928,41502.542261,8485.99371212525,3289.70212605754,5196.29158606771,7250.36503360606,7238.14866083381,26659.0228620675,12094.1307344405,-892.839346798851
"GBR",2008,"GDP_CURRENT_PER_CAPITA",28130.8189020946,10.7880451362682,37438.5506140874,9891.64618068258,31035.8919284693,36650.101264,7493.818738119,2905.07302637464,4588.74571174436,6402.65868561817,6391.8706404819,23542.0731903503,10680.09553077,-788.449350087429
"GBR",2009,"AIC_CONSTANT_PER_CAPITA",27937.121592,-343.441230400678,36229.0868466095,9403.73700360478,30899.71117253,35656.5772737532,7854.84147739482,2962.58958052999,4892.25189686483,5329.37567407949,5672.81690448017,23044.8696951352,9976.26961693005,-572.532613325269
"GBR",2009,"AIC_CURRENT_PER_CAPITA",25939.944439,-318.88920285927,33639.1312462866,8731.47989098233,28690.7435455377,33107.5494059104,7293.31226303288,2750.79910653768,4542.5131564952,4948.38770074893,5267.2769036082,21397.4312825048,9263.08312470365,-531.603233721321
"GBR",2009,"CURRENT_LCU_MILLIONS",1212524,-14906,1572411,408140,1341106,1547563,340915,128582,212333,231305,246211,1000191,432989,-24849
"GBR",2009,"GDP_CONSTANT_PER_CAPITA",30917.6429350442,-380.081866907186,40094.2512025624,10406.9913564671,34196.3016369535,39460.662431,8692.84916521289,3278.65870190929,5414.19046330361,5897.94956560893,6278.03143251612,25503.4524717406,11040.6056266118,-633.614270144685
"GBR",2009,"GDP_CURRENT_PER_CAPITA",27452.9268425324,-337.488847655624,35601.1791514173,9240.75528526541,30364.1700338148,35038.59208,7718.704581948,2911.2431912824,4807.46139066561,5237.00911760258,5574.4979652582,22645.4654518668,9803.36499782375,-562.609712558339
"GBR",2010,"AIC_CONSTANT_PER_CAPITA",28084.177744,102.23682122404,36802.237413282,10202.1941454382,30997.1951161269,36081.9397032305,7814.82134191798,2913.01737212688,4901.8039697911,5805.04229715511,5702.80547593107,23182.3737742089,10922.5143795746,-720.320234136332
"GBR",2010,"AIC_CURRENT_PER_CAPITA",26735.134474,97.3258034660806,35034.4160030953,9712.12455975927,29508.2230037345,34348.7183011694,7439.43089133521,2773.08852973446,4666.34236160074,5526.19299936089,5428.86719589481,22068.7921123993,10397.8437038098,-685.719144050508
"GBR",2010,"CURRENT_LCU_MILLIONS",1246851,4539,1633906,452946,1376180,1601927,346954,129329,217625,257726,253187,1029226,484926,-31980
"GBR",2010,"GDP_CONSTANT_PER_CAPITA",31063.7982311902,113.083744706763,40706.8096450427,11284.6067041087,34285.8752567864,39910.091189,8643.94306256671,3222.07702559616,5421.86603697055,6420.93438825628,6307.85064354951,25641.9321942197,12081.3500739528,-796.743369844082
"GBR",2010,"GDP_CURRENT_PER_CAPITA",28309.6474521383,103.057614570831,37097.6987867303,10284.1009670411,31246.0515576309,36371.618272,7877.56149059444,2936.40410549263,4941.15738510182,5851.64722909937,5748.58961452854,23368.4900670364,11010.2041866876,-726.103219646438
"GBR",2011,"AIC_CONSTANT_PER_CAPITA",27942.250801,87.703726367935,36385.0325312039,11070.0482005664,30739.6021050842,36058.766848124,7561.22567160644,2797.35130408423,4763.87436752221,5645.4304261197,5557.72669975176,23178.3764334778,11396.3138836464,-326.265683079923
"GBR",2011,"AIC_CURRENT_PER_CAPITA",27158.736588,85.2444715057647,35364.7786392861,10759.6387004331,29877.6488099533,35047.6616035978,7349.20525050307,2718.91222195325,4630.29302854981,5487.1298293328,5401.88535782704,22528.4435594502,11076.7557361214,-317.117035688277
"GBR",2011,"CURRENT_LCU_MILLIONS",1286181,4037,1674802,509554,1414943,1659784,348043,128762,219281,259859,255822,1066900,524572,-15018
"GBR",2011,"GDP_CONSTANT_PER_CAPITA",31142.4786874536,97.7484401194312,40552.2127839741,12337.9015745892,34260.2108268289,40188.57987,8427.2133625185,3117.73213937533,5309.48122314317,6292.00195714522,6194.25351702579,25832.9974643104,12701.5344885634,-363.632913974144
"GBR",2011,"GDP_CURRENT_PER_CAPITA",28784.891459636,90.3485643331307,37482.2779891642,11403.88217741,31666.6011055767,37146.173273,7789.24582021199,2881.70964594069,4907.5361742713,5815.67688358757,5725.32831925444,23877.3552853647,11739.9868935742,-336.10471616422
"GBR",2012,"AIC_CONSTANT_PER_CAPITA",28202.693067,122.58776129063,36742.224387162,10885.9204563394,30990.0375915845,36316.5394465281,7545.65846863259,2787.3445245845,4758.31394404809,5752.18679557753,5629.5990342869,23444.3791229519,11311.6266059286,-425.70614958919
"GBR",2012,"AIC_CURRENT_PER_CAPITA",28109.467981,122.182542733603,36620.7715521371,10849.9366278333,30887.5988311174,36196.4937294371,7520.71600452132,2778.13085011736,4742.58515440395,5733.17272101976,5610.99017828616,23366.8828265961,11274.2355893816,-424.29896154825
"GBR",2012,"CURRENT_LCU_MILLIONS",1329754,5780,1732392,513270,1461177,1712321,355777,131423,224354,271215,265435,1105400,533342,-20072
"GBR",2012,"GDP_CONSTANT_PER_CAPITA",31462.4037690898,136.75664354861,40988.9472717066,12144.1319090303,34571.913866856,40514.06101,8417.79729615812,3109.51009776627,5308.28719839185,6417.03340485058,6280.27676130197,26154.1165706979,12619.0418310559,-474.909922025555
"GBR",2012,"GDP_CURRENT_PER_CAPITA",29750.0197891196,129.313477817033,38758.0682460909,11483.1710655966,32690.2905841279,38309.028313,7959.64726597069,2940.2707950083,5019.3764709624,6067.77766196309,5938.46418414605,24730.6433181572,11932.2333712616,-449.062305664964
"GBR",2013,"AIC_CONSTANT_PER_CAPITA",28720.968115,226.691215357216,37433.29432293,11070.9103808873,31408.3686217425,36961.4323064074,7438.1266190292,2687.40050674254,4750.72611228666,6024.92570118748,5798.23448583026,23970.2420027133,11542.7723974099,-471.8620165226
"GBR",2013,"AIC_CURRENT_PER_CAPITA",28779.773141,227.155356494788,37509.93748611,11093.5776242122,31472.6759920938,37037.1093511043,7453.35588384618,2692.90285109384,4760.45303275234,6037.26149401618,5810.10613752139,24019.3201082477,11566.405759218,-472.828135005756
"GBR",2013,"CURRENT_LCU_MILLIONS",1384792,10930,1804860,533788,1514366,1782109,358632,129574,229058,290494,279564,1155734,556539,-22751
"GBR",2013,"GDP_CONSTANT_PER_CAPITA",31953.9512146004,252.208769819282,41646.9826437354,12317.110230951,34943.8596446611,41122.005359,8275.40123859365,2989.90843006071,5285.49280853294,6703.12299907432,6450.91422925504,26668.4584060675,12842.0875156865,-524.977284735451
"GBR",2013,"GDP_CURRENT_PER_CAPITA",31070.3491867066,245.234603182791,40495.3454620761,11976.5131165357,33977.5796050787,39984.885036,8046.5668992361,2907.23041837209,5139.33648086401,6517.7658569974,6272.53125381461,25931.0127058426,12486.9735426118,-510.460426076091
"GBR",2014,"AIC_CONSTANT_PER_CAPITA",29189.00246,281.651491598381,38315.0952785613,10770.4196057269,31849.470516285,37788.2214946309,7493.23260386674,2660.46805628501,4832.76454758173,6465.62476227628,6183.9732706779,24356.2379124183,11297.2933896572,-526.873783930363
"GBR",2014,"AIC_CURRENT_PER_CAPITA",29323.299532,282.947355364124,38491.3810257828,10819.9737424002,31996.0082625115,37962.0831231594,7527.70857473602,2672.70873051148,4854.99984422454,6495.37276327133,6212.4254079072,24468.2996877755,11349.2716450236,-529.297902623434
"GBR",2014,"CURRENT_LCU_MILLIONS",1438249,13878,1887925,530698,1569340,1861964,369219,131091,238128,318585,304707,1200121,556659,-25961
"GBR",2014,"GDP_CONSTANT_PER_CAPITA",32344.6473670865,312.101045201788,42457.3689121333,11934.8177321299,35292.7406165855,41873.534409,8303.33159016854,2948.09324949903,5355.2383406695,7164.62829554775,6852.52725034596,26989.409026417,12518.6522352632,-583.834503133277
"GBR",2014,"GDP_CURRENT_PER_CAPITA",31877.9545229512,307.597817116172,41844.7621328036,11762.6132258192,34783.5104707518,41269.351632,8183.52489103732,2905.55594780055,5277.96894323676,7061.25166205185,6753.65384493568,26599.9855797145,12338.0237266228,-575.410500803642
"GBR",2015,"AIC_CONSTANT_PER_CAPITA",29793.143785,184.982819708084,39189.6983114558,10688.9740110597,32458.3644744036,38656.1459900956,7535.53419322122,2665.2206894036,4870.31350381762,6731.33383705217,6546.35101734409,24922.8302811824,11222.5263324198,-533.552321360131
"GBR",2015,"AIC_CURRENT_PER_CAPITA",29793.143785,184.982819708084,39189.6983114558,10688.9740110597,32458.3644744036,38656.1459900956,7535.53419322122,2665.2206894036,4870.31350381762,6731.33383705217,6546.35101734409,24922.8302811824,11222.5263324198,-533.552321360131
"GBR",2015,"CURRENT_LCU_MILLIONS",1477394,9173,1943354,530049,1609558,1916896,373675,132164,241511,333796,324623,1235883,556507,-26458
"GBR",2015,"GDP_CONSTANT_PER_CAPITA",32772.7843730648,203.483127083312,43109.0972364399,11757.9884473327,35704.5563133067,42522.183841,8289.17012022857,2931.77194024189,5357.39817998668,7404.54092313325,7201.05779604994,27415.3861930781,12344.9018427726,-586.913395439908
"GBR",2015,"GDP_CURRENT_PER_CAPITA",32772.7843730648,203.483127083312,43109.0972364399,11757.9884473327,35704.5563133067,42522.183841,8289.17012022857,2931.77194024189,5357.39817998668,7404.54092313325,7201.05779604994,27415.3861930781,12344.9018427726,-586.913395439908
"GBR",2016,"AIC_CONSTANT_PER_CAPITA",30541.578192,69.7396326933571,40016.4394213985,11198.9733485703,33164.2738354197,39378.6000303643,7528.92024460526,2622.69564341971,4906.22460118556,6852.16558597878,6782.42595328542,25635.3535908144,11836.832473513,-637.859124942666
"GBR",2016,"AIC_CURRENT_PER_CAPITA",31346.374498,71.5773307461746,41070.9063000633,11494.0757275391,34038.1803803313,40416.2593039179,7727.3136335433,2691.80588233131,5035.50775121199,7032.72591973195,6961.14858898577,26310.866746788,12148.7429775982,-654.667250059027
"GBR",2016,"CURRENT_LCU_MILLIONS",1547670,3534,2027801,567499,1680573,1995479,381522,132903,248619,347228,343694,1299051,599822,-32323
"GBR",2016,"GDP_CONSTANT_PER_CAPITA",33336.8462973883,76.1224387724581,43678.8787394537,12223.9411094882,36199.5798797811,42982.662139,8217.992384082,2862.73358239276,5355.25880168924,7479.29885967264,7403.17642090018,27981.5874956991,12920.1792499642,-696.238140475994
"GBR",2016,"GDP_CURRENT_PER_CAPITA",34232.9462408401,78.1686225197419,44852.9742258503,12552.5226687411,37172.630575515,44138.043208,8438.89337888426,2939.68433467494,5499.20904420931,7680.3436503353,7602.17502781555,28733.7371966308,13267.4758056131,-714.953136871991
"GBR",2017,"AIC_CONSTANT_PER_CAPITA",30986.123479,115.658597350301,40604.1467962297,12183.3705147546,33572.9872039287,40121.5839579549,7488.50684220511,2586.86372492874,4901.64311727637,7031.159592301,6915.5009949507,26084.4803617236,12670.0003834118,-486.629868657237
"GBR",2017,"AIC_CURRENT_PER_CAPITA",32444.531814,121.102242551819,42515.2418114974,12756.799105109,35153.1501566208,42009.966430107,7840.96463844342,2708.61834262082,5132.3462958226,7362.09165487658,7240.98941232476,27312.1855181774,13266.3329377613,-509.533832652303
"GBR",2017,"CURRENT_LCU_MILLIONS",1599960,5972,2096584,629085,1733532,2071667,386667,133572,253095,363052,357080,1346865,654212,-25127
"GBR",2017,"GDP_CONSTANT_PER_CAPITA",33623.0678848771,125.501238411264,44059.5928387879,13220.185292356,36430.0758247748,43535.963509,8125.78488827331,2807.00793989775,5318.77694837556,7629.5170140131,7504.01577560183,28304.2909365015,13748.2277601323,-528.042467776261
"GBR",2017,"GDP_CURRENT_PER_CAPITA",35516.7592513468,132.569618146106,46541.0817634351,13964.7619275691,38481.8612330969,45987.961004,8583.43880437043,2965.1019817501,5618.33682262032,8059.22053033823,7926.65091219212,29898.4224287265,14522.5443781983,-557.782450629135
"GBR",2018,"AIC_CONSTANT_PER_CAPITA",31222.603982,120.623144142879,40772.2403080672,12079.806933242,33820.4499474511,40256.8317012057,7448.18290655015,2597.84596545109,4850.33694109906,6951.79036061615,6831.16721647327,26372.2670409009,12789.4577371351,-709.650803893134
"GBR",2018,"AIC_CURRENT_PER_CAPITA",33230.734613,128.38121040476,43394.570742272,12856.7386181583,35995.6651067258,42846.0128243692,7927.22444480739,2764.93049372585,5162.29395108154,7398.9056355462,7270.52442514144,28068.4406619185,13612.0317239374,-755.293105779073
"GBR",2018,"CURRENT_LCU_MILLIONS",1659968,6413,2167680,642230,1798084,2140278,395987,138116,257871,369596,363183,1402097,679959,-37729
"GBR",2018,"GDP_CONSTANT_PER_CAPITA",34029.6802216253,131.467798934246,44437.8790571943,13165.8450817934,36861.086196614,43876.132507,8117.8137059996,2831.40597498868,5286.40773101092,7576.79286058034,7445.3250616461,28743.2724906144,13939.2972236911,-773.452141897736
"GBR",2018,"GDP_CURRENT_PER_CAPITA",36363.3608625056,140.483571497311,47485.3310873681,14068.7297867953,39388.9384332093,46885.061194,8674.51551949255,3025.57757070367,5648.93794878888,8096.39265415877,7955.90908266146,30714.4229137167,14895.223575821,-826.493789025737
"GRC",1970,"AIC_CONSTANT_PER_CAPITA",9218.478129,1528.7333431851,14971.6646508241,1066.89804676077,10037.3491164528,13534.2891838045,1710.25287057073,NA,NA,4934.31553437127,3738.16549930358,8253.34113581674,2060.86850893216,-1086.55967751755
"GRC",1970,"AIC_CURRENT_PER_CAPITA",1729.444143,286.799934824717,2808.77791095184,200.156745216329,1883.06946090011,2539.11728498488,320.854133260101,NA,NA,925.708450051724,701.303223576293,1548.37840777821,386.631819524912,-203.84539009657
"GRC",1970,"CURRENT_LCU_MILLIONS",787.5847,130.608,1279.1107,91.1509,857.5453,1156.3079,146.1162,NA,NA,421.5654,319.3718,705.1278,176.0712,-92.8307
"GRC",1970,"GDP_CONSTANT_PER_CAPITA",10739.3418154316,1780.9436316245,17441.6885283272,1242.91478984321,11693.3100641961,15767.174987,1992.41023419064,NA,NA,5748.37846413109,4354.88770466168,9614.9766085645,2400.87040879949,-1265.8201946607
"GRC",1970,"GDP_CURRENT_PER_CAPITA",2106.90892275581,349.396275198452,3421.81577044656,243.842528336599,2294.0641739705,3093.299593,390.883070150006,NA,NA,1127.75159647606,854.368165222842,1886.32416742373,471.017253535171,-248.336248959213
"GRC",1971,"AIC_CONSTANT_PER_CAPITA",9675.402916,1701.87530718286,16076.8703749196,1186.62863376189,10546.1684685584,14547.6098917463,1808.55045724596,NA,NA,5530.70077343554,4197.64602591867,8662.42686617986,2205.75760300548,-1101.26381593137
"GRC",1971,"AIC_CURRENT_PER_CAPITA",1898.599785,333.958194854176,3154.75674783725,232.851581323765,2069.46970175962,2854.67067909478,354.891009614759,NA,NA,1085.28682376415,823.702114682589,1699.82396893365,432.834781888305,-216.100483081482
"GRC",1971,"CURRENT_LCU_MILLIONS",854.0192,150.2195,1419.0578,104.7402,930.8791,1284.0745,159.6354,NA,NA,488.1786,370.5138,764.6068,194.6957,-97.2053
"GRC",1971,"GDP_CONSTANT_PER_CAPITA",11260.1930740624,1980.63529893604,18710.1938823556,1380.99339524909,12273.5863486552,16930.446987,2104.78338830694,NA,NA,6436.60621520627,4885.20272682926,10081.2958230225,2567.05138794272,-1281.6461805802
"GRC",1971,"GDP_CURRENT_PER_CAPITA",2321.07610433612,408.270553935227,3856.75304519123,284.665702344146,2529.96798553933,3489.891841,433.86133748063,NA,NA,1326.78478786924,1006.992263765,2078.06870465313,529.149153657193,-264.187150645821
"GRC",1972,"AIC_CONSTANT_PER_CAPITA",10189.663009,1694.87577359158,17807.3174604948,1462.89369040608,11118.157462048,16023.0874144515,1918.37036548451,NA,NA,6689.15999844676,5316.57597590407,9122.84649451707,2593.77777033898,-1201.85184316983
"GRC",1972,"AIC_CURRENT_PER_CAPITA",2073.59112,344.906337973932,3623.77983692776,297.698104760755,2262.53925804039,3260.68995100663,390.387371125653,NA,NA,1361.24057888737,1081.92044454294,1856.49451443539,527.832426555993,-244.5762246849
"GRC",1972,"CURRENT_LCU_MILLIONS",944.9534,157.1768,1651.3878,135.6636,1031.0587,1485.9246,177.9029,NA,NA,620.3291,493.0405,846.0206,240.5378,-111.4555
