"location","year","multiplier_type","sna2_cfc","sna2_consumption","sna2_gdi","sna2_gdp","sna2_gndi","sna2_gni_mkt","sna2_net_primary","sna2_net_secondary","sna2_nndi","sna2_nni_mkt","sna2_saving_net"
"JPN",2003,"GDP_CONSTANT_PER_CAPITA",7532.31848136516,24849.6413739477,33622.710559,33622.710559,34104.5962808417,34153.6733681517,530.962809151708,-49.0770873100011,26658.4742044516,26707.5512917616,1808.83283050386
"JPN",2003,"GDP_CURRENT_PER_CAPITA",6484.10855377561,21391.5240824851,28943.718415,28943.718415,29358.5441208788,29400.7915593545,457.073144354531,-42.2474384757423,22948.6367374581,22990.8841759338,1557.11265497294
"JPN",2004,"AIC_CONSTANT_PER_CAPITA",7719.24724408415,25632.4956324305,34812.7178528978,34812.7178528978,35424.9545215293,35466.8795691062,654.161716208328,-41.9250475768796,27780.482744832,27822.4077924089,2147.98711240155
"JPN",2004,"AIC_CURRENT_PER_CAPITA",6675.25074966013,22165.8058455338,30104.4407048053,30104.4407048053,30633.8748778567,30670.1297348937,565.68903008841,-36.2548570369449,24023.2865206485,24059.5413776855,1857.4806751147
"JPN",2004,"CURRENT_LCU_MILLIONS",115517000,383585200,520965400,520965400,530127400,530754800,9789400,-627400,415729400,416356800,32144200
"JPN",2004,"GDP_CONSTANT_PER_CAPITA",7613.78181300125,25282.2876243016,34337.083613,34337.083613,34940.9555017325,34982.3077417446,645.224128744639,-41.3522400120933,27400.9275245195,27442.2797645316,2118.63990021793
"JPN",2004,"GDP_CURRENT_PER_CAPITA",6730.68845616177,22349.892029697,30354.456953,30354.456953,30888.2880569531,30924.8440092147,570.38705621467,-36.5559522615364,24222.7990119814,24259.354964243,1872.90698228447
"JPN",2005,"AIC_CONSTANT_PER_CAPITA",7826.50499259574,25934.5660882023,35169.7386442085,35169.7386442085,35895.5547521999,35932.1582474027,762.419603194247,-36.6034952027725,28268.9900614478,28305.6002667322,2334.42397324549
"JPN",2005,"AIC_CURRENT_PER_CAPITA",7068.56793442772,23423.002019138,31763.8188537339,31763.8188537339,32419.3452313563,32452.4039584284,688.585104694423,-33.0587270720548,25531.3549120644,25564.4196993981,2108.35289292644
"JPN",2005,"CURRENT_LCU_MILLIONS",116638000,386501500,524132800,524132800,534949600,535495100,11362300,-545500,421291300,421836900,34789800
"JPN",2005,"GDP_CONSTANT_PER_CAPITA",7766.98114689413,25737.3228600139,34902.258064,34902.258064,35622.5540367509,35658.8791470549,756.621083054881,-36.3251103039382,28053.992562034,28090.3243313866,2316.66970202007
"JPN",2005,"GDP_CURRENT_PER_CAPITA",7047.22580827164,23352.2809524829,31667.91436,31667.91436,32321.4615069239,32354.420419786,686.506059786047,-32.958912862122,25454.2680958205,25487.2330506465,2101.98714333758
"JPN",2006,"AIC_CONSTANT_PER_CAPITA",8012.15978523425,26135.8658904074,35396.5390674802,35396.5390674802,36261.869657098,36323.5690952802,927.036745944395,-61.6994381821387,28394.7613276337,28456.4607658158,2258.90215537066
"JPN",2006,"AIC_CURRENT_PER_CAPITA",7423.66158408492,24216.1700188484,32796.6408968878,32796.6408968878,33598.4124076755,33655.5799831196,858.945310924211,-57.1675754440753,26309.1481582392,26366.3157336833,2092.98436408324
"JPN",2006,"CURRENT_LCU_MILLIONS",119261500,389034000,526879700,526879700,539760200,540678600,13799000,-918400,422657800,423576200,33623900
"JPN",2006,"GDP_CONSTANT_PER_CAPITA",8007.25943011043,26119.8808092602,35374.890022,35374.890022,36239.6913626635,36301.353064559,926.46975659449,-61.6617018955272,28377.3946727127,28439.0563746082,2257.52057748804
"JPN",2006,"GDP_CURRENT_PER_CAPITA",7491.04655995548,24435.981497849,33094.337772,33094.337772,33903.3870059565,33961.0734945607,866.74200375499,-57.686488604144,26547.9577124919,26605.644201096,2111.98249583719
"JPN",2007,"AIC_CONSTANT_PER_CAPITA",8181.19344190884,26375.156605855,35824.213053661,35824.213053661,36827.1717866369,36899.7448847048,1075.52509322017,-72.5730980678116,28785.7208063311,28858.293904399,2410.56420047616
"JPN",2007,"AIC_CURRENT_PER_CAPITA",7785.01021020644,25097.910828089,34089.3863927865,34089.3863927865,35043.7757532234,35112.8344197194,1023.44161539574,-69.0586664960222,27391.7408232256,27460.7994897216,2293.82999513656
"JPN",2007,"CURRENT_LCU_MILLIONS",121421900,391449200,531688200,531688200,546573700,547650800,15962500,-1077100,427225800,428302900,35776600
"JPN",2007,"GDP_CONSTANT_PER_CAPITA",8203.10405565556,26445.7937168099,35920.156329,35920.156329,36925.8011543607,36998.5686154064,1078.40553053775,-72.7674610457142,28862.8138141529,28935.5812751986,2417.02009734296
"JPN",2007,"GDP_CURRENT_PER_CAPITA",7880.41973700686,25405.499351563,34507.170331,34507.170331,35473.2562512106,35543.1612691582,1035.98444804415,-69.9050179475868,27727.4414786669,27797.3464966145,2321.94212710392
"JPN",2008,"AIC_CONSTANT_PER_CAPITA",8336.92838432762,26166.6444965014,34887.409917852,34887.409917852,35727.603665292,35801.5370167242,914.127098872151,-73.9333514321726,27479.0469080954,27552.9802595276,1312.40241159399
"JPN",2008,"AIC_CURRENT_PER_CAPITA",8160.46703556826,25612.795264806,34148.9749541551,34148.9749541551,34971.3849669799,35043.7534280459,894.778473890833,-72.36846106601,26897.4190643034,26969.7875253694,1284.62379949745
"JPN",2008,"CURRENT_LCU_MILLIONS",124433700,390553000,520715700,520715700,533256100,534359600,13643900,-1103500,410141400,411244900,19588400
"JPN",2008,"GDP_CONSTANT_PER_CAPITA",8485.54415560515,26633.0963927301,35509.319942,35509.319942,36364.4911530863,36439.742455392,930.42251339196,-75.2513023056478,27968.8939551079,28044.1452574136,1335.79756237784
"JPN",2008,"GDP_CURRENT_PER_CAPITA",8316.91442245727,26103.8278089774,34803.657814,34803.657814,35641.8345589122,35715.5904230003,911.932609000333,-73.7558640881176,27413.079615143,27486.8354792311,1309.25180616555
"JPN",2009,"AIC_CONSTANT_PER_CAPITA",8315.78286536,26137.4128876621,33455.7184499205,33455.7184499205,34200.4159329869,34273.4784252453,817.759975324777,-73.0624922583713,25959.2675311874,26032.3300234457,-178.145356474691
"JPN",2009,"AIC_CURRENT_PER_CAPITA",8161.79528204113,25653.4131115803,32836.2018853695,32836.2018853695,33567.1094261566,33638.8189830634,802.617097693892,-71.7095569068501,25478.5665633318,25550.2761202386,-174.846548248554
"JPN",2009,"CURRENT_LCU_MILLIONS",121670800,382424600,489501000,489501000,500396900,501465900,11964900,-1069000,379818100,380887100,-2606500
"JPN",2009,"GDP_CONSTANT_PER_CAPITA",8348.88015657381,26241.4412852194,33588.874122,33588.874122,34336.535543623,34409.8888287775,821.014706777551,-73.3532851545104,26062.5869000415,26135.940185196,-178.854385177953
"JPN",2009,"GDP_CURRENT_PER_CAPITA",8252.71515501768,25939.1841926869,33201.98701,33201.98701,33941.0366345406,34013.5450137139,811.558003713882,-72.5083791732601,25762.3899080142,25834.8982871875,-176.794284672687
"JPN",2010,"AIC_CONSTANT_PER_CAPITA",8234.13676689724,26739.508724953,34617.8321620392,34617.8321620392,35453.2891665504,35512.0701817576,894.238019718358,-58.7810152071734,27269.7209542847,27328.5019694919,530.212229331654
"JPN",2010,"AIC_CURRENT_PER_CAPITA",8234.13676689724,26739.508724953,34617.8321620392,34617.8321620392,35453.2891665504,35512.0701817576,894.238019718358,-58.7810152071734,27269.7209542847,27328.5019694919,530.212229331654
"JPN",2010,"CURRENT_LCU_MILLIONS",119013300,386483400,500353900,500353900,512429300,513278900,12925000,-849600,394146900,394996500,7663500
"JPN",2010,"GDP_CONSTANT_PER_CAPITA",8323.69993241785,27030.355854855,34994.372256,34994.372256,35838.9165730126,35898.3369526053,903.964696605343,-59.4203795927195,27566.3352322195,27625.7556118122,535.979377364413
"JPN",2010,"GDP_CURRENT_PER_CAPITA",8323.69993241785,27030.355854855,34994.372256,34994.372256,35838.9165730126,35898.3369526053,903.964696605343,-59.4203795927195,27566.3352322195,27625.7556118122,535.979377364413
"JPN",2011,"AIC_CONSTANT_PER_CAPITA",8117.10858637466,26840.2231192837,34217.6472611967,34217.6472611967,35127.727628018,35186.9216019455,969.274340748802,-59.1939739274825,27014.3443417317,27073.5383156592,174.121222448021
"JPN",2011,"AIC_CURRENT_PER_CAPITA",8358.55616537988,27638.5993912223,35235.4688170569,35235.4688170569,36172.6199935059,36233.5747227005,998.105905643538,-60.9547291945094,27817.8999391858,27878.8546683803,179.300547963522
"JPN",2011,"CURRENT_LCU_MILLIONS",116571900,385459400,491408500,491408500,504478400,505328500,13920000,-850100,387960000,388810100,2500600
"JPN",2011,"GDP_CONSTANT_PER_CAPITA",8305.53312618383,27463.2721564884,35011.950352,35011.950352,35943.1566496233,36003.7247085686,991.774356568598,-60.568058945328,27641.4352998817,27702.003358827,178.16314339335
"JPN",2011,"GDP_CURRENT_PER_CAPITA",8486.60453290546,28062.0071500166,35775.256332,35775.256332,36726.7641360644,36788.6526573412,1013.39632534122,-61.888521276765,28244.0544812772,28305.943002554,182.04733126065
"JPN",2012,"AIC_CONSTANT_PER_CAPITA",8074.34451721828,27403.4331559028,34735.2904975352,34735.2904975352,35606.8356991989,35665.7083354558,930.417837920676,-58.8726362569981,27531.7122020516,27590.5848383086,128.279046148727
"JPN",2012,"AIC_CURRENT_PER_CAPITA",8556.60026731983,29040.1558872374,36809.9225048966,36809.9225048966,37733.5224193706,37795.9113370172,985.988832120573,-62.3889176465314,29176.0966460479,29238.4855636944,135.94075881046
"JPN",2012,"CURRENT_LCU_MILLIONS",115054600,390482600,494957200,494957200,507376200,508215100,13257900,-838900,392310500,393149400,1827900
"JPN",2012,"GDP_CONSTANT_PER_CAPITA",8278.40347907428,28095.9867259368,35613.138514,35613.138514,36506.7098514921,36567.0703471055,953.93183310549,-60.3604956133472,28227.5077057099,28287.8682013233,131.520979773081
"JPN",2012,"GDP_CURRENT_PER_CAPITA",8650.49175219985,29358.8132128359,37213.837398,37213.837398,38147.5719646368,38210.6454752215,996.808077221514,-63.0735105847176,29496.2456481653,29559.31915875,137.432435329366
"JPN",2013,"AIC_CONSTANT_PER_CAPITA",8163.68877218564,28033.1203223401,35428.5386213295,35428.5386213295,36563.1165469885,36617.8884003803,1189.35682003983,-54.7718533918024,28412.2494157627,28467.0212691545,379.136134411671
"JPN",2013,"AIC_CURRENT_PER_CAPITA",9205.01431181373,31608.9063379189,39947.6528511354,39947.6528511354,41226.9527283113,41288.7110471822,1341.06613515459,-61.758318870983,32036.3955316362,32098.1538505072,427.497132825019
"JPN",2013,"CURRENT_LCU_MILLIONS",115945200,398141800,503175600,503175600,519289500,520067400,16891900,-777900,403526400,404304300,5384700
"JPN",2013,"GDP_CONSTANT_PER_CAPITA",8384.76824739892,28792.2805135724,36387.972885,36387.972885,37553.2761236141,37609.5312443061,1221.56559097089,-56.2551206919443,29181.6767378658,29237.9318585577,389.403455958237
"JPN",2013,"GDP_CURRENT_PER_CAPITA",8988.57608914524,30865.683646837,39008.36056,39008.36056,40257.5801589388,40317.8863496198,1309.53354205463,-60.3061906809949,31283.1212536514,31343.4274443324,417.445359249201
"JPN",2014,"AIC_CONSTANT_PER_CAPITA",8193.10953917903,27908.5155063247,35530.0410517566,35530.0410517566,36677.0394658017,36808.7190211478,1278.6779693912,-131.679555346174,28471.9477439282,28603.6272992744,563.432237603556
"JPN",2014,"AIC_CURRENT_PER_CAPITA",9212.58236326961,31381.186411474,39951.0622913577,39951.0622913577,41240.7823066217,41388.8468166083,1437.78452525061,-148.064509986632,32014.7268115166,32162.7913215032,633.540400042566
"JPN",2014,"CURRENT_LCU_MILLIONS",118498100,403644800,513876000,513876000,530465200,532369700,18493700,-1904500,411793800,413698300,8149000
"JPN",2014,"GDP_CONSTANT_PER_CAPITA",8427.08716595972,28705.5228200822,36544.70278,36544.70278,37724.4570073972,37859.8970482719,1315.19426827189,-135.440040874666,29285.045473318,29420.4855141927,579.522653235839
"JPN",2014,"GDP_CURRENT_PER_CAPITA",9035.57713264232,30778.2464409977,39183.465681,39183.465681,40448.4057616328,40593.6254457384,1410.1597647384,-145.21968410563,31399.6143621196,31544.8340462252,621.367921121961
"JPN",2015,"AIC_CONSTANT_PER_CAPITA",8283.86507711084,28001.5645472447,36652.980542523,36652.980542523,37946.1692647391,38060.9530434063,1407.96560240515,-114.783778667206,29661.0072737279,29775.7910523951,1659.44962496138
"JPN",2015,"AIC_CURRENT_PER_CAPITA",9376.90912633656,31696.3306030011,41489.288461044,41489.288461044,42953.1115700091,43083.0409027205,1593.74463295404,-129.929332711356,33574.7344038535,33704.6637365648,1878.41160957478
"JPN",2015,"CURRENT_LCU_MILLIONS",120082500,405909300,531319800,531319800,550065800,551729700,20409800,-1663900,429964500,431628400,24055300
"JPN",2015,"GDP_CONSTANT_PER_CAPITA",8370.39678981903,28294.0636785351,37035.850755,37035.850755,38342.5478859054,38458.5306745597,1422.67294902128,-115.982788654299,29970.8406348647,30086.823423519,1676.78392686806
"JPN",2015,"GDP_CURRENT_PER_CAPITA",9132.09886555135,30868.809843622,40406.095333,40406.095333,41831.7012733629,41958.2384399141,1552.13550206008,-126.537166551253,32698.17269525,32824.7098618012,1829.37045648198
"JPN",2016,"AIC_CONSTANT_PER_CAPITA",8316.10878568522,28127.0169080029,37203.838555555,37203.838555555,38317.2957914499,38451.7813627281,1247.94280717312,-134.485571278278,29933.4271014127,30067.912672691,1806.41713460061
"JPN",2016,"AIC_CURRENT_PER_CAPITA",9318.21929901458,31516.3880764778,41686.9879122476,41686.9879122476,42934.6193431882,43085.3107396117,1398.32282736412,-150.691396423453,33540.4749132376,33691.1663096611,2024.09461438029
"JPN",2016,"CURRENT_LCU_MILLIONS",119808100,405218900,535986400,535986400,552027700,553965200,17978800,-1937500,431243400,433180900,26024600
"JPN",2016,"GDP_CONSTANT_PER_CAPITA",8340.59714137934,28209.8422308081,37313.392297,37313.392297,38430.1283183876,38565.0099078746,1251.61761087465,-134.881589487042,30021.5717407981,30156.4533302851,1811.73647162037
"JPN",2016,"GDP_CURRENT_PER_CAPITA",9195.50576741468,31101.3423300715,41138.003461,41138.003461,42369.2045790115,42517.9114896825,1379.90802868249,-148.706910671031,33098.7735542047,33247.4804648758,1997.43889932868
"JPN",2017,"AIC_CONSTANT_PER_CAPITA",8423.91564386198,28449.3195667025,37850.5968167161,37850.5968167161,39104.324031092,39235.0772788803,1384.48046216427,-130.753247788353,30654.3702225438,30785.1234703321,2205.05065584129
"JPN",2017,"AIC_CURRENT_PER_CAPITA",9421.62509061386,31818.7923968399,42333.5355836482,42333.5355836482,43735.751403361,43881.9907690103,1548.45518536217,-146.239365649349,34285.0042469415,34431.2436125909,2466.21185010163
"JPN",2017,"CURRENT_LCU_MILLIONS",121320700,409725300,545121900,545121900,563178000,565061100,19939200,-1883100,441482300,443365400,31757000
"JPN",2017,"GDP_CONSTANT_PER_CAPITA",8479.69251648658,28637.6896953712,38101.215176,38101.215176,39363.2436348445,39494.8626329033,1393.64745690331,-131.61899805883,30857.3405484083,30988.9595464671,2219.65085303715
"JPN",2017,"GDP_CURRENT_PER_CAPITA",9344.14216932091,31557.1164159757,41985.386939,41985.386939,43376.0710137166,43521.1077149477,1535.72077594774,-145.036701231102,34003.0462768413,34148.0829780725,2445.92986086566
"KOR",1970,"AIC_CONSTANT_PER_CAPITA",218.08154523694,2901.55138969967,3466.97555533674,3466.97555533674,3556.0441272822,3526.39595361233,59.4203982755939,29.7722246057255,3337.96258204526,3308.19035743954,436.411192345593
"KOR",1970,"AIC_CURRENT_PER_CAPITA",46.7243131190554,621.661936208593,742.804950541161,742.804950541161,761.888031780912,755.535864070187,12.7309135290259,6.37874581830108,715.163718661856,708.784972843555,93.5017824532634
"KOR",1970,"CURRENT_LCU_MILLIONS",175800,2339000,2794800,2794800,2866600,2842700,47900,24000,2690800,2666800,351800
"KOR",1970,"GDP_CONSTANT_PER_CAPITA",156.959694341563,2088.331769425,2495.284151,2495.284151,2559.38941865486,2538.05075713743,42.7666061374338,21.4279446200086,2402.4297243133,2381.00177969329,314.097954888293
"KOR",1970,"GDP_CURRENT_PER_CAPITA",37.9899846575784,505.452640011808,603.949995,603.949995,619.465813534779,614.301077281559,10.3510822815586,5.18634602833834,581.4758288772,576.289482848862,76.0231888653929
"KOR",1971,"AIC_CONSTANT_PER_CAPITA",241.512293116388,3110.34390113827,3633.5852583545,3633.5852583545,3683.6445548681,3658.66782341523,25.0825650607292,25.0825650607292,3442.13226175171,3417.15553029884,331.788360613443
"KOR",1971,"AIC_CURRENT_PER_CAPITA",54.1228545073069,697.027419419475,814.285698422159,814.285698422159,825.503976328363,819.906696019982,5.62099759782285,5.62099759782285,771.381121821056,765.783841512675,74.3537024015807
"KOR",1971,"CURRENT_LCU_MILLIONS",228200,2938900,3433300,3433300,3480600,3457000,23700,23700,3252400,3228800,313500
"KOR",1971,"GDP_CONSTANT_PER_CAPITA",179.616049380072,2313.20599265159,2702.347863,2702.347863,2739.57765763487,2721.00211528005,18.6542522800513,18.6542522800513,2559.9616082548,2541.38606589998,246.75561560321
"KOR",1971,"GDP_CURRENT_PER_CAPITA",45.6773983329741,588.261638741357,687.222663,687.222663,696.690414714065,691.966547051234,4.74388405123351,4.74388405123351,651.013016381091,646.289148718259,62.7513776397344
"KOR",1972,"AIC_CONSTANT_PER_CAPITA",264.771497641095,3229.30083749454,3882.52538950615,3882.52538950615,3912.0558422551,3888.54085210315,6.01546259700938,23.4238467792638,3647.28434461401,3623.76935446206,417.98350711947
"KOR",1972,"AIC_CURRENT_PER_CAPITA",61.5334749990712,750.496575797622,902.307390020804,902.307390020804,909.170331810718,903.705396681713,1.39800666090833,5.44375320990062,847.636856811647,842.171921682641,97.1402810140243
"KOR",1972,"CURRENT_LCU_MILLIONS",290500,3543100,4259800,4259800,4292200,4266400,6600,25700,4001700,3975900,458600
"KOR",1972,"GDP_CONSTANT_PER_CAPITA",193.800576018945,2363.69989980283,2841.830271,2841.830271,2863.44520615667,2846.23331334673,4.40304234672989,17.1451800471149,2669.64463013773,2652.43273732779,305.944730334898
"KOR",1972,"GDP_CURRENT_PER_CAPITA",51.4150621870745,627.086770516433,753.934189,753.934189,759.668605574393,755.102310894784,1.16812189478379,4.54859586302174,708.253543387319,703.687248707709,81.1667728708859
"KOR",1973,"AIC_CONSTANT_PER_CAPITA",327.127505238895,3429.34254940161,4423.88398365133,4423.88398365133,4448.99826109548,4425.56896712203,1.68498347069335,23.3490566653222,4121.87075585658,4098.44146188313,692.528206454968
"KOR",1973,"AIC_CURRENT_PER_CAPITA",80.1762264309711,840.503291061983,1084.25711166828,1084.25711166828,1090.41241185786,1084.67008708036,0.412975412080057,5.72265928168079,1010.23618542689,1004.49386064939,169.732894364904
"KOR",1973,"CURRENT_LCU_MILLIONS",407700,4274000,5513500,5513500,5544800,5515600,2100,29100,5137100,5107900,863100
"KOR",1973,"GDP_CONSTANT_PER_CAPITA",237.068919789245,2485.24052778816,3205.98354,3205.98354,3224.18382744028,3207.20464554711,1.22110554711163,16.9210340099755,2987.11490765104,2970.13572575787,501.874379862882
"KOR",1973,"GDP_CURRENT_PER_CAPITA",66.3406260331913,695.46194669085,897.15242,897.15242,902.245531589009,897.494130362202,0.341710362201868,4.73512930479732,835.904905555818,831.153504329011,140.442958864968
"KOR",1974,"AIC_CONSTANT_PER_CAPITA",338.751189167983,3618.01507974171,4618.21019986988,4618.21019986988,4648.80330034491,4631.57270352564,13.3625036557613,17.1719893470967,4310.05211117693,4292.82151435766,692.037031435216
"KOR",1974,"AIC_CURRENT_PER_CAPITA",91.4097812823745,976.297582682495,1246.19366008128,1246.19366008128,1254.44900711059,1249.79944384121,3.60578375992757,4.63374842832798,1163.03922582822,1158.38966255884,186.741643145723
"KOR",1974,"CURRENT_LCU_MILLIONS",578000,6173300,7879900,7879900,7932100,7902700,22800,29300,7354100,7324700,1180800
"KOR",1974,"GDP_CONSTANT_PER_CAPITA",253.040814753994,2702.58972616061,3449.71681,3449.71681,3472.56928496567,3459.6983507896,9.98154078960393,12.8271554883945,3219.52847021168,3206.65753603561,516.938744051067
"KOR",1974,"GDP_CURRENT_PER_CAPITA",77.1821365905659,824.339937395398,1052.22754,1052.22754,1059.19796825264,1055.27209486897,3.04455486897042,3.91252007284356,982.015831662077,978.089958278405,157.675894266679
"KOR",1975,"AIC_CONSTANT_PER_CAPITA",353.430134163973,3760.91190119991,4700.96087921746,4700.96087921746,4674.29028413494,4659.34401105179,-41.6168681656742,14.9462730831561,4320.86014997097,4305.91387688781,559.903499450447
"KOR",1975,"AIC_CURRENT_PER_CAPITA",103.362721935187,1099.90081062558,1374.82366447371,1374.82366447371,1367.02369204102,1362.65256655022,-12.17109792349,4.37112549080179,1263.66097010583,1259.28984461503,163.747072278179
"KOR",1975,"CURRENT_LCU_MILLIONS",789800,8404400,10505100,10505100,10445500,10412100,-93000,33400,9655700,9622300,1251200
"KOR",1975,"GDP_CONSTANT_PER_CAPITA",275.082770856898,2927.20389894874,3658.865556,3658.865556,3638.10722079733,3626.47419402267,-32.3913619773253,11.6330267746523,3363.02444994043,3351.39142316578,435.785721570209
"KOR",1975,"GDP_CURRENT_PER_CAPITA",91.6771751054821,975.552862061932,1219.394647,1219.394647,1212.4764909652,1208.59953775106,-10.7951092489362,3.87695321413409,1120.79931585972,1116.92236264558,145.23484615343
"KOR",1976,"AIC_CONSTANT_PER_CAPITA",400.867164596197,3967.17857130834,5292.46003183833,5292.46003183833,5294.55304533856,5265.17741726519,-27.2826145731405,29.4123476084596,4893.68588074236,4864.310252669,926.507309434025
"KOR",1976,"AIC_CURRENT_PER_CAPITA",123.725327117227,1224.44667415455,1633.48711624624,1633.48711624624,1634.13311273298,1625.0664953753,-8.4206208709444,9.07795062937612,1510.40778561575,1501.34116825807,285.961111461196
"KOR",1976,"CURRENT_LCU_MILLIONS",1091700,10804000,14413200,14413200,14418900,14338900,-74300,80100,13327200,13247200,2523200
"KOR",1976,"GDP_CONSTANT_PER_CAPITA",308.513376790713,3053.20007588794,4073.156547,4073.156547,4074.76736155318,4052.15943799977,-20.997109000229,22.6361834578511,3766.25398476247,3743.64606120906,713.053908874532
"KOR",1976,"GDP_CURRENT_PER_CAPITA",108.477141338065,1073.54312999584,1432.172514,1432.172514,1432.73889643623,1424.78966926114,-7.38284473886437,7.95916370905836,1324.26175509816,1316.31252792307,250.718625102323
"KOR",1977,"AIC_CONSTANT_PER_CAPITA",452.969873681375,4128.51643484995,5770.88666956124,5770.88666956124,5783.97378154763,5749.5110533168,-21.3756162444399,34.4627282308317,5331.00390786625,5296.54117963542,1202.45631322586
"KOR",1977,"AIC_CURRENT_PER_CAPITA",148.913743753089,1357.24884629329,1897.17769032836,1897.17769032836,1901.48007544057,1890.15046131174,-7.02722901662097,11.3296141288379,1752.56633168749,1741.23671755865,395.307241620121
"KOR",1977,"CURRENT_LCU_MILLIONS",1453700,13249500,18520300,18520300,18562300,18451700,-68600,110600,17108600,16998000,3859000
"KOR",1977,"GDP_CONSTANT_PER_CAPITA",353.413995810365,3221.13141465875,4502.533691,4502.533691,4512.74445513568,4485.85610957839,-16.6775814216076,26.8883455572858,4159.33045932531,4132.44211376803,938.17473332338
"KOR",1977,"GDP_CURRENT_PER_CAPITA",131.985774767272,1202.96176843844,1681.513479,1681.513479,1685.32678473036,1675.28507964041,-6.22839935958921,10.0417050899499,1553.34100996309,1543.29930487314,350.370162225288
"KOR",1978,"AIC_CONSTANT_PER_CAPITA",479.699950026823,4388.53109734516,6329.66664180352,6329.66664180352,6385.87278444007,6341.32777220651,11.6611304029933,44.5450122335602,5906.17283441325,5861.62782217969,1517.64173706809
"KOR",1978,"AIC_CURRENT_PER_CAPITA",168.558007232686,1542.05156036771,2224.13197151668,2224.13197151668,2243.88180763095,2228.22948476991,4.09751325323077,15.6523228610399,2075.32380039826,2059.67147753722,533.272240030557
"KOR",1978,"CURRENT_LCU_MILLIONS",1896400,17349200,25023100,25023100,25245300,25069200,46100,176100,23348900,23172800,5999700
"KOR",1978,"GDP_CONSTANT_PER_CAPITA",372.299456116436,3405.97855096777,4912.511348,4912.511348,4956.13344204613,4921.56165644071,9.05030844071278,34.5717856054126,4583.83398592969,4549.26220032428,1177.85543496192
"KOR",1978,"GDP_CURRENT_PER_CAPITA",148.818479244506,1361.46464886563,1963.667838,1963.667838,1981.10480598573,1967.28549877472,3.61766077471616,13.819307211009,1832.28632674122,1818.46701953021,470.821677875587
"KOR",1979,"AIC_CONSTANT_PER_CAPITA",550.523340891425,4679.19772291328,6730.38493885055,6730.38493885055,6746.21922178277,6711.58433906296,-18.8005997875952,34.6139931644946,6195.69588089135,6161.06099817153,1516.47726842275
"KOR",1979,"AIC_CURRENT_PER_CAPITA",210.638676037459,1790.33283434631,2575.1485312982,2575.1485312982,2581.20697086853,2567.95513339148,-7.19339790672053,13.2438448127066,2370.56829483107,2357.31645735402,580.227467820419
"KOR",1979,"CURRENT_LCU_MILLIONS",2635400,22399700,32218900,32218900,32294700,32128900,-90000,165700,29659300,29493500,7259500
"KOR",1979,"GDP_CONSTANT_PER_CAPITA",429.916952610424,3654.09833929867,5255.9199,5255.9199,5268.28527338084,5241.23805825494,-14.6818417450627,27.0309019684098,4838.36832077042,4811.32110564451,1184.25366831425
"KOR",1979,"GDP_CURRENT_PER_CAPITA",186.107478709596,1581.82882706661,2275.244079,2275.244079,2280.59694645321,2268.88843162812,-6.3556473718842,11.7014529946801,2094.48946774361,2082.78095291852,512.653578846593
"KOR",1980,"AIC_CONSTANT_PER_CAPITA",596.956981214153,4680.68723434162,6298.9996772257,6298.9996772257,6278.04625897954,6237.09692827151,-61.9027489541984,40.9493307080364,5681.08927776539,5640.13994705735,1000.40204342377
"KOR",1980,"AIC_CURRENT_PER_CAPITA",252.829163000785,1982.41125067355,2667.81504572751,2667.81504572751,2658.9406454543,2641.59737728898,-26.2176684385288,17.3432681653171,2406.11148245351,2388.7682142882,423.700231779967
"KOR",1980,"CURRENT_LCU_MILLIONS",3740700,29330500,39471300,39471300,39340000,39083400,-387900,256600,35599300,35342700,6268800
"KOR",1980,"GDP_CONSTANT_PER_CAPITA",482.052627297634,3779.73229207187,5086.546333,5086.546333,5069.6261015021,5036.55884025031,-49.9874927496865,33.0672612517905,4587.57347420447,4554.50621295268,807.841182132598
"KOR",1980,"GDP_CURRENT_PER_CAPITA",227.526413763086,1784.01461728505,2400.824267,2400.824267,2392.8380028978,2377.23042202481,-23.5938449751921,15.6075808729938,2165.31158913472,2149.70400826172,381.296971849663
"KOR",1981,"AIC_CONSTANT_PER_CAPITA",628.287952826921,4859.31529830664,6519.33837913853,6519.33837913853,6471.33287067809,6423.30092746629,-96.03745167225,48.0319432118024,5843.04491785117,5795.01297463936,983.72961954453
"KOR",1981,"AIC_CURRENT_PER_CAPITA",290.054588791138,2243.34510046716,3009.70916956644,3009.70916956644,2987.5470097581,2965.37264611727,-44.3365234491723,22.174363640833,2697.49242096696,2675.31805732613,454.1473204998
"KOR",1981,"CURRENT_LCU_MILLIONS",4753500,36764600,49324000,49324000,48960800,48597400,-726600,363400,44207300,43843900,7442700
"KOR",1981,"GDP_CONSTANT_PER_CAPITA",517.277396258606,4000.7355764151,5367.453517,5367.453517,5327.92997638338,5288.38467170253,-79.0688452974657,39.545304680841,4810.65258012477,4771.10727544393,809.917003709673
"KOR",1981,"GDP_CURRENT_PER_CAPITA",267.25445923522,2067.0039532974,2773.126948,2773.126948,2752.70687445541,2732.27555637692,-40.85139162308,20.4313180784851,2485.45241522019,2465.0210971417,418.448461922788
"KOR",1982,"AIC_CONSTANT_PER_CAPITA",725.008854588211,5096.93116604483,6977.84052329828,6977.84052329828,6959.18667393264,6909.17717645567,-68.6633468426129,50.0217697462896,6234.17781934443,6184.16832186746,1137.2466532996
