"location","year","multiplier_type","nfa_agdi_fin","nfa_agdi_gov","nfa_agdi_hh","nfa_agdi_nfc","nfa_agdi_tot","nfa_andi_fin","nfa_andi_gov","nfa_andi_hh","nfa_andi_nfc","nfa_andi_tot","nfa_cfc_fin","nfa_cfc_gov","nfa_cfc_hh","nfa_cfc_nfc","nfa_cfc_tot","nfa_gcf_fin","nfa_gcf_gov","nfa_gcf_hh","nfa_gcf_nfc","nfa_gcf_tot","nfa_gdi_fin","nfa_gdi_gov","nfa_gdi_hh","nfa_gdi_nfc","nfa_gdi_tot","nfa_gpi_fin","nfa_gpi_gov","nfa_gpi_hh","nfa_gpi_nfc","nfa_gpi_tot","nfa_gs_fin","nfa_gs_gov","nfa_gs_hh","nfa_gs_nfc","nfa_gs_tot","nfa_gva_fin","nfa_gva_gov","nfa_gva_hh","nfa_gva_nfc","nfa_gva_tot","nfa_ndi_fin","nfa_ndi_gov","nfa_ndi_hh","nfa_ndi_nfc","nfa_ndi_tot","nfa_nl_fin","nfa_nl_gov","nfa_nl_hh","nfa_nl_nfc","nfa_nl_tot"
"GBR",2001,"CURRENT_LCU_MILLIONS",15799,114098,894186,116932,1141015,9815,96070,862135,20249,988269,5984,18028,32051,96683,152746,8848,21797,43012,135696,209353,15799,227947,780337,116932,1141015,-22002,136614,888165,144910,1147687,-32274,29528,71624,116932,185810,51384,122066,227450,623564,1139479,9815,209919,748286,20249,988269,-41036,2391,30390,-15215,-23470
"GBR",2001,"GDP_CONSTANT_PER_CAPITA",513.47065425673,3708.20777956733,29061.223523464,3800.31334537299,37083.2153026611,318.989459556288,3122.29418029268,28019.5596245095,658.096542695393,32118.9398070539,194.481194700441,585.913599274658,1041.66389895452,3142.2168026776,4964.27549560722,287.561766495572,708.406851752259,1397.89858730872,4410.14709158942,6804.01429714596,513.47065425673,7408.32300942203,25361.1082936093,3800.31334537299,37083.2153026611,-715.069392680332,4439.98227486732,28865.5398213766,4709.60393115657,37300.0566347201,-1048.91144347628,959.665895239744,2327.79429966985,3800.31334537299,6038.86209680631,1669.9902587713,3967.16937037167,7392.17041019641,20265.954494015,37033.294996,318.989459556288,6822.40941014738,24319.4443946548,658.096542695393,32118.9398070539,-1333.67819280202,77.7079773610887,987.6810673373,-494.490537661633,-762.779685765266
"GBR",2001,"GDP_CURRENT_PER_CAPITA",384.898405137415,2779.67834858971,21784.3385844803,2848.72082470588,27797.6361629134,239.11499755831,2340.4765986171,21003.5056973951,493.310197204097,24076.4074907746,145.783407579106,439.201749972614,780.832887085214,2355.41062750179,3721.22867213872,215.556749709213,531.022883523023,1047.86696637575,3305.85315422031,5100.2997538283,384.898405137415,5553.29050926378,19010.7264238063,2848.72082470588,27797.6361629134,-536.01713461823,3328.21765424665,21637.6537754841,3530.3264692995,27960.180764412,-786.265657788781,719.367055313476,1744.91824606382,2848.72082470588,4526.7404682944,1251.8273086639,2973.79636189023,5541.18249563296,15191.3911703973,27760.215823,239.11499755831,5114.08875929116,18229.8935367211,493.310197204097,24076.4074907746,-999.727258258053,58.2500213104349,740.367272113808,-370.670880066193,-571.780844900003
"GBR",2002,"AIC_CONSTANT_PER_CAPITA",672.755294053358,2790.02762621189,26912.453417606,4020.26539256423,34395.5017304354,479.196965827062,2242.4601684991,25921.5842207854,1139.07711050471,29782.3184656163,193.558328226296,547.567457712787,990.869196820525,2881.18828205952,4613.18326481913,246.63958022837,684.136006447955,1429.31401573966,3931.14521797927,6291.23482039525,672.755294053358,6423.86610246865,23278.6149413492,4020.26539256423,34395.5017304354,-601.654580759838,4122.57684742475,26322.754332695,4814.75982223253,34658.4364215924,-822.773775618505,199.507336978017,2191.50561527783,4020.26539256423,5588.50456920158,1606.66345055547,3745.20277052208,6780.86410591736,18656.0914453981,34216.8877720202,479.196965827062,5876.29864475587,22287.7457445287,1139.07711050471,29782.3184656163,-1067.17170037521,-653.241395780803,831.510484123448,166.773419257193,-722.129192775373
"GBR",2002,"AIC_CURRENT_PER_CAPITA",584.10007340073,2422.35974308241,23365.9491877155,3490.47763970615,29862.8866439048,416.048725869698,1946.95034077971,22505.6560384691,988.970328046389,25857.6254331649,168.051347531031,475.409402302708,860.293149246459,2501.50731165976,4005.26121073996,214.137589385495,593.98104350055,1240.9600175365,3413.10165920226,5462.1803096248,584.10007340073,5577.33353439922,20210.9753963987,3490.47763970615,29862.8866439048,-522.368962221551,3579.30656282575,22853.9602344877,4180.27415084132,30091.1719859332,-714.34922471654,173.21640008321,1902.71054283278,3490.47763970615,4852.0553579056,1394.9384682587,3251.6625770158,5887.28659141933,16197.6048036324,29707.810307616,416.048725869698,5101.92413209651,19350.6822471523,988.970328046389,25857.6254331649,-926.540562415707,-567.157702951796,721.934615904281,144.796135073879,-626.967514389343
"GBR",2002,"CURRENT_LCU_MILLIONS",23409,97081,936438,139888,1196816,16674,78028,901960,39635,1036297,6735,19053,34478,100253,160519,8582,23805,49734,136787,218908,23409,223523,809996,139888,1196816,-20935,143448,915919,167533,1205965,-28629,6942,76255,139888,194456,55905,130317,235945,649152,1190601,16674,204470,775518,39635,1036297,-37133,-22730,28933,5803,-25127
"GBR",2002,"GDP_CONSTANT_PER_CAPITA",741.879183348986,3076.69584342359,29677.6393138091,4433.33740015904,37929.5517407407,528.433230943697,2472.86722706458,28584.9608361507,1256.11437618168,32842.3756703406,213.445952405289,603.828616359017,1092.67847765844,3177.22302397735,5087.1760704001,271.9811675638,754.429234893529,1576.17238261688,4335.06035510948,6937.64314018368,741.879183348986,7083.90194795657,25670.4332092761,4433.33740015904,37929.5517407407,-663.473053244949,4546.1610958625,29027.3501530958,5309.46410457541,38219.5023002888,-907.311680981593,220.006206621755,2416.67722355833,4433.33740015904,6162.70914935753,1771.744019186,4130.01279578324,7477.58058504321,20572.9572228357,37732.585654,528.433230943697,6480.07333159755,24577.7547316177,1256.11437618168,32842.3756703406,-1176.82086869571,-720.360281837005,916.946063985485,183.908962406517,-796.326124140714
"GBR",2002,"GDP_CURRENT_PER_CAPITA",571.575597604971,2370.41866765296,22864.9284236834,3415.6336109088,29222.5562998501,407.127665191392,1905.20315818363,22023.0819776915,967.764484218592,25303.1772852851,164.447932413579,465.215509469329,841.846445991892,2447.86912669021,3919.37901456501,209.545977130414,581.244696526393,1214.35092363132,3339.9167529408,5345.05835022893,571.575597604971,5457.74241972984,19777.6046716065,3415.6336109088,29222.5562998501,-511.168146262551,3502.55783353573,22363.9177146716,4090.63926667323,29445.946668618,-699.03190156917,169.502234122505,1861.91196528545,3415.6336109088,4748.01590874759,1365.02771515682,3181.9393033913,5761.04935609829,15850.2901591893,29070.805164,407.127665191392,4992.52691026052,18935.7582256146,967.764484218592,25303.1772852851,-906.673359215062,-554.996511323038,706.454644175515,141.691366265182,-613.523860097403
"GBR",2003,"AIC_CONSTANT_PER_CAPITA",1291.26625810652,2604.06109571603,27344.2393292783,4164.18230956889,35403.7489926697,1088.59486512914,2037.11380346602,26292.6747421745,1260.37498908009,30678.7583998497,202.671392977382,566.947292250007,1051.56458710381,2903.8073204888,4724.99059282,223.050660293365,733.177079297846,1507.47710928695,3833.93726383355,6297.64211271171,1291.26625810652,6510.37699532656,23437.9234296678,4164.18230956889,35403.7489926697,-41.4313027414344,4178.73091993615,26644.2801753854,4917.3181761143,35698.8979686945,-284.608942309732,-138.085654468407,1934.04012269454,4164.18230956889,5675.52783548529,1831.05053793674,3993.83181785056,6832.85717579846,19075.4146878285,35249.5169035741,1088.59486512914,5943.42970307655,22386.3588425639,1260.37498908009,30678.7583998497,-507.183058525557,-1114.41234132999,517.078356135656,480.58068619699,-623.9363575229
"GBR",2003,"AIC_CURRENT_PER_CAPITA",1117.94541626782,2254.52972797879,23673.9454992985,3605.24291273012,30651.6635562752,942.477689634951,1763.68121191383,22763.5276806016,1091.20054285849,26560.8871250088,175.467726632865,490.848516064966,910.417818696913,2514.04236987163,4090.77643126638,193.111576876585,634.766029057067,1305.13526073798,3319.32516895948,5452.33803563111,1117.94541626782,5636.51847510785,20291.9567521694,3605.24291273012,30651.6635562752,-35.8701659700381,3617.83872879132,23067.9387034447,4257.28875110429,30907.1960173703,-246.407168534368,-119.551040303388,1674.44264610068,3605.24291273012,4913.72734999305,1585.27688847286,3457.75779865711,5915.7135964335,16515.0078690482,30518.1333443895,942.477689634951,5145.66995904288,19381.5389334725,1091.20054285849,26560.8871250088,-439.106165694113,-964.829802529677,447.673262167336,416.074509736355,-540.1881963201
"GBR",2003,"CURRENT_LCU_MILLIONS",46064,92896,975465,148551,1262976,38834,72671,937952,44962,1094419,7230,20225,37513,103589,168557,7957,26155,53777,136770,224659,46064,232248,836113,148551,1262976,-1478,149070,950495,175418,1273505,-10153,-4926,68994,148551,202466,65320,142474,243752,680487,1257474,38834,212023,798600,44962,1094419,-18093,-39755,18446,17144,-22258
"GBR",2003,"GDP_CONSTANT_PER_CAPITA",1421.16415632349,2866.0226091053,30094.9959566709,4583.08780362127,38965.270525721,1198.10456857125,2242.04195042081,28937.6468120859,1387.16530906167,33764.9586401397,223.059587752232,623.980658684494,1157.34914458499,3195.92249455961,5200.31188558132,245.488954321509,806.932713369243,1659.12523520771,4219.62099818434,6931.1679010828,1421.16415632349,7165.30333835136,25795.7152274249,4583.08780362127,38965.270525721,-45.5991799028767,4599.09996489975,29324.6228022901,5411.98710433209,39290.1106916191,-313.239833257041,-151.976698377247,2128.59933573686,4583.08780362127,6246.47060772384,2015.24927689845,4395.60051250505,7520.22415405007,20994.349888071,38795.523105,1198.10456857125,6541.32267966687,24638.3660828399,1387.16530906167,33764.9586401397,-558.204304453822,-1226.51921315214,569.095042279069,528.925805314559,-686.702670012334
"GBR",2003,"GDP_CURRENT_PER_CAPITA",1108.76151313706,2236.00880349905,23479.4644280185,3575.62590174591,30399.8606464005,934.735250980475,1749.19259988675,22576.5256766658,1082.23634842108,26342.6898759541,174.026262156585,486.816203612301,902.938751352695,2493.38955332483,4057.17077044641,191.525168461957,629.551436612101,1294.41359612651,3292.05696751814,5407.54716871871,1108.76151313706,5590.21456892706,20125.2586625905,3575.62590174591,30399.8606464005,-35.5754931490226,3588.11824338619,22878.4359679839,4222.31519432696,30653.293912548,-244.382937714497,-118.56893048179,1660.6871274179,3575.62590174591,4873.36116096753,1572.25386501634,3429.35237544915,5867.11610694218,16379.3373521644,30267.427383,934.735250980475,5103.39836531476,19222.3199112378,1082.23634842108,26342.6898759541,-435.498915795173,-956.903741636936,443.995633712361,412.656464510719,-535.750559209029
"GBR",2004,"AIC_CONSTANT_PER_CAPITA",1436.13229634623,2799.11647413368,27994.303559857,3883.12792065642,36112.6802509933,1230.88085919619,2215.21434714554,26881.8789822075,994.159354621419,31322.1335431707,205.25143715004,583.90212698814,1112.42457764949,2888.968566035,4790.54670782267,190.458048993748,872.509666406296,1656.69570906026,3635.32502200147,6354.98844646177,1436.13229634623,6943.28491937826,23850.1351146124,3883.12792065642,36112.6802509933,-26.175017051448,4280.31128680102,27365.2297402514,4787.13494856153,36406.5009585625,-299.661639424241,-79.9989311551554,2014.24807962748,3883.12792065642,5517.7154297045,2104.45499449196,4231.10007121837,6844.23472450891,19215.6832165053,36031.6714390969,1230.88085919619,6359.38279239012,22737.7105369629,994.159354621419,31322.1335431707,-489.300866195316,-1109.47681764787,439.734827649508,324.226306104432,-834.816550089247
"GBR",2004,"AIC_CURRENT_PER_CAPITA",1301.57976882961,2536.86473216929,25371.4920614807,3519.31417054161,32729.2507330212,1115.5585235743,2007.66892103274,24363.2915438117,901.015669837686,28387.5346582564,186.02124525531,529.195811136548,1008.20051766897,2618.29850070392,4341.71607476475,172.613862951004,790.763450409107,1501.4783968759,3294.72814851063,5759.58385874665,1301.57976882961,6292.76230558613,21615.5944880638,3519.31417054161,32729.2507330212,-23.722656143596,3879.28506960481,24801.3567342673,4338.62396629974,32995.5431140283,-271.586070699208,-72.5037592876746,1825.53136400949,3519.31417054161,5000.75570456422,1907.28671182449,3834.68449710543,6202.99221262982,17415.3485597904,32655.8317096279,1115.5585235743,5763.56649444959,20607.3939703949,901.015669837686,28387.5346582564,-443.457827618609,-1005.5289359552,398.535675838869,293.849251647317,-756.60183608762
"GBR",2004,"CURRENT_LCU_MILLIONS",52617,102554,1025655,142270,1323096,45097,81161,984898,36424,1147580,7520,21393,40757,105846,175516,6978,31967,60698,133191,232834,52617,254388,873821,142270,1323096,-959,156822,1002607,175391,1333861,-10979,-2931,73798,142270,202158,77103,155019,250759,704024,1320128,45097,232995,833064,36424,1147580,-17927,-40649,16111,11879,-30586
"GBR",2004,"GDP_CONSTANT_PER_CAPITA",1574.73586917802,3069.26397034576,30696.0814546969,4257.89520702354,39597.9765012442,1349.6752664029,2429.00845503084,29476.294887236,1090.10736642037,34345.0859750901,225.060602775125,640.255515314926,1219.78656746087,3167.78784060317,5252.8905261541,208.839479543194,956.7170596958,1816.58623234635,3986.17642875288,6968.31920033822,1574.73586917802,7613.39316738809,26151.9522576546,4257.89520702354,39597.9765012442,-28.7012125081575,4693.41141601072,30006.2946498085,5249.14949219839,39920.1543455094,-328.582494397353,-87.7197641933366,2208.64659090408,4257.89520702354,6050.23953933693,2307.55952869288,4639.45074223365,7504.78346958611,21070.2215170418,39509.149391,1349.6752664029,6973.13765207317,24932.1656901937,1090.10736642037,34345.0859750901,-536.524125791179,-1216.55431412314,482.174384482718,355.517938878419,-915.386116553187
"GBR",2004,"GDP_CURRENT_PER_CAPITA",1274.84093699713,2484.74898707269,24850.2761699792,3447.01560534774,32056.8816993967,1092.64119459034,1966.42464009017,23862.7874862991,882.505773593773,27804.3590945734,182.199742406797,518.324346982527,987.488683680029,2564.50983175397,4252.52260482332,169.067792887584,774.518506052936,1470.63297401699,3227.04333655634,5641.26260951385,1274.84093699713,6163.4877754495,21171.5373816023,3447.01560534774,32056.8816993967,-23.2353128946966,3799.59148985621,24291.8533424536,4249.49401867959,32317.7035380947,-266.006778176094,-71.0142878981811,1788.02880187989,3447.01560534774,4898.02334115336,1868.10461952011,3755.90716331905,6075.56186252473,17057.578650027,31984.97095,1092.64119459034,5645.16342846697,20184.0486979223,882.505773593773,27804.3590945734,-434.347710389182,-984.871985251847,390.348410893072,287.81259841095,-741.058686337007
"GBR",2005,"AIC_CONSTANT_PER_CAPITA",1642.66606859148,2911.05746633517,28505.5346579086,3948.97376715569,37008.231959991,1433.40470697754,2300.71402706476,27321.6551932439,1064.80286335798,32120.5767906442,209.261361613939,610.343439270412,1183.87946466471,2884.17090379771,4887.65516934677,228.654515161568,539.07689813824,1711.05661824515,4091.55961990588,6570.34765145084,1642.66606859148,7235.41408454136,24181.1780397024,3948.97376715569,37008.231959991,225.277204067559,4182.90533090165,27951.9194909204,4978.05101159735,37338.153037487,-126.253387381503,-21.9261368681356,2051.63733388161,3948.97376715569,5852.43157678766,2461.13630403018,4408.07699399752,6815.80956635368,19492.5995282017,36841.0286755946,1433.40470697754,6625.07064527095,22997.2985750377,1064.80286335798,32120.5767906442,-354.327427198788,-1090.47570472103,480.185035936461,224.459261536979,-740.158834446377
"GBR",2005,"AIC_CURRENT_PER_CAPITA",1448.38790246277,2566.76661083597,25134.1842028491,3481.92851904193,32631.2672351898,1263.8758884815,2028.60850877887,24090.3221986471,938.868596170513,28321.675192078,184.512013981275,538.158102057099,1043.86200420197,2543.05992287141,4309.59204311176,201.611538666212,475.320256922384,1508.68989971904,3607.65073863023,5793.27243393786,1448.38790246277,6379.68143966375,21321.2693740213,3481.92851904193,32631.2672351898,198.633662258495,3688.1929895952,24646.0451185779,4389.29676633706,32922.1685367686,-111.321395397857,-19.332931990725,1808.99012370975,3481.92851904193,5160.26431536309,2170.05763814543,3886.73359321595,6009.70356066435,17187.2091863488,32483.8390883484,1263.8758884815,5841.52333760665,20277.4073698194,938.868596170513,28321.675192078,-312.421111556493,-961.505109801049,423.39353706282,197.912457816001,-652.62022647872
"GBR",2005,"CURRENT_LCU_MILLIONS",62257,110329,1080359,149666,1402611,54326,87197,1035490,40356,1217369,7931,23132,44869,109310,185242,8666,20431,64849,155070,249016,62257,274222,916466,149666,1402611,8538,158532,1059377,188668,1415115,-4785,-831,77757,149666,221807,93277,167066,258319,738769,1396274,54326,251090,871597,40356,1217369,-13429,-41329,18199,8507,-28052
"GBR",2005,"GDP_CONSTANT_PER_CAPITA",1803.71694534038,3196.46444355588,31300.2848732027,4336.14051980199,40636.606781901,1573.93910359576,2526.28148614364,30000.3350583951,1169.19866113298,35269.7543092675,229.777841744615,670.182957412236,1299.94981480761,3166.94185866901,5366.85247263347,251.072346054575,591.929275587471,1878.81266666203,4492.70582768093,7214.52011598501,1803.71694534038,7944.79123930045,26551.9580774582,4336.14051980199,40636.606781901,247.363915372024,4593.00728879805,30692.3919624115,5466.11093762112,40998.8741042027,-138.631568875045,-24.0758273218731,2252.78472330552,4336.14051980199,6426.21784691059,2702.43194356481,4840.25531571125,7484.04769910822,21403.7002102922,40453.010491,1573.93910359576,7274.60828188822,25252.0082626505,1169.19866113298,35269.7543092675,-389.066528406057,-1197.38852874331,527.263515560491,246.465779816094,-812.725761772784
"GBR",2005,"GDP_CURRENT_PER_CAPITA",1456.32495515776,2580.83229159131,25271.9175711853,3501.0092156487,32810.084033583,1270.80182973642,2039.72512512474,24222.3352846476,944.013522822277,28476.8757623311,185.523125421337,541.10716646657,1049.58228653763,2556.99569282642,4333.20827125196,202.716354167357,477.924974843442,1516.95740265393,3627.42038319086,5825.01911485559,1456.32495515776,6414.64159617827,21438.1082665983,3501.0092156487,32810.084033583,199.722159229274,3708.40399940681,24781.1035228193,4413.34977014157,33102.5794515969,-111.931427958782,-19.4388749495815,1818.90324844117,3501.0092156487,5188.5421611815,2181.94938468365,3908.03259004427,6042.6362672695,17281.3937516575,32661.847992,1270.80182973642,5873.5344297117,20388.5259800607,944.013522822277,28476.8757623311,-314.133154871156,-966.774082781294,425.713700610631,198.997002642708,-656.196534399111
"GBR",2006,"AIC_CONSTANT_PER_CAPITA",1423.12394616539,3002.98834196383,28935.3448222981,3868.26478909452,37229.7218995218,1212.88221391911,2368.77945904722,27685.057481609,966.811913611019,32233.5310681864,210.241732246282,634.20888291661,1250.2873406891,2901.4528754835,4996.19083133549,192.518160962337,926.151955959615,1764.83033198125,3940.83734640353,6824.33779530673,1423.12394616539,7503.55488650538,24434.7782777566,3868.26478909452,37229.7218995218,129.099815507302,4229.75444386147,28285.116068637,4897.78305390526,37541.7533819111,-264.658436044909,71.5554226585678,2103.7395975084,3868.26478909452,5778.90137321657,2577.82605807924,4496.01486698082,6834.91599567132,19880.7613073343,37504.8822508326,1212.88221391911,6869.34600358877,23184.4909370675,966.811913611019,32233.5310681864,-456.973170077158,-1072.67020235573,426.840556057825,18.5372790042985,-1084.26553737076
"GBR",2006,"AIC_CURRENT_PER_CAPITA",1295.98913479553,2734.71630745119,26350.4051086372,3522.69326272443,33903.8038136084,1104.52935266907,2157.16449008108,25211.8122170823,880.441748455507,29353.947808288,191.45978212646,577.551817370106,1138.5928915549,2642.25151426892,4549.85600532039,175.319546502108,843.414149081993,1607.16917255743,3588.7825489108,6214.68541705233,1295.98913479553,6833.22463335372,22251.8967827347,3522.69326272443,33903.8038136084,117.566680437353,3851.88923063804,25758.2645560543,4460.23948901301,34187.9599561427,-241.015168404958,65.1630172839693,1915.80197083772,3522.69326272443,5262.64308244116,2347.53590624722,4094.36327256428,6224.31861363731,18104.713026011,34154.3827084306,1104.52935266907,6255.67281598361,21113.3038911798,880.441748455507,29353.947808288,-416.149461126586,-976.843184472978,388.708744892931,16.8812507462735,-987.402649960359
"GBR",2006,"CURRENT_LCU_MILLIONS",55966,118096,1137916,152124,1464102,47698,93155,1088747,38021,1267621,8268,24941,49169,114103,196481,7571,36422,69404,154978,268375,55966,295086,960926,152124,1464102,5077,166340,1112345,192611,1476373,-10408,2814,82732,152124,227262,101376,176811,268791,781834,1474923,47698,270145,911757,38021,1267621,-17971,-42184,16786,729,-42640
"GBR",2006,"GDP_CONSTANT_PER_CAPITA",1567.05254608041,3306.69759285839,31861.7404321488,4259.48435692987,40994.9749280175,1335.54787447635,2608.34756691779,30485.0044381841,1064.59108842017,35493.4909679984,231.504671604061,698.3500259406,1376.73599396469,3194.89326850969,5501.48396001904,211.988614987221,1019.81895853448,1943.31763764009,4339.39658875836,7514.52179992015,1567.05254608041,8262.43196963665,26906.0060553705,4259.48435692987,40994.9749280175,142.156412401284,4657.53351168595,31145.7503550337,5393.12364566155,41338.5639247825,-291.424845434817,78.7922285793211,2316.50272026453,4259.48435692987,6363.3544603389,2838.53623470407,4950.72236223822,7526.16983371155,21891.4155078482,41297.963807,1335.54787447635,7564.08194369605,25529.2700614058,1064.59108842017,35493.4909679984,-503.189459772203,-1181.15542657785,470.009363515453,20.4120592161781,-1193.92346361843
"GBR",2006,"GDP_CURRENT_PER_CAPITA",1319.44279764869,2784.20677967193,26827.2713885074,3586.44384357483,34517.3648094028,1124.51814605738,2196.20294133873,25668.0732518246,896.375202969673,29885.1695421904,194.924651591312,588.0038383332,1159.19813668278,2690.06864060515,4632.19526721244,178.492324286142,858.677510916636,1636.25429596558,3653.72915509413,6327.15328626249,1319.44279764869,6956.8862771497,22654.5918910296,3586.44384357483,34517.3648094028,119.694298032062,3921.59730838156,26224.41480096,4540.95695061128,34806.6633579849,-245.376847334588,66.3422798231677,1950.47245711809,3586.44384357483,5357.8817331815,2390.01953068708,4168.45943063756,6336.9608159023,18432.3560779199,34772.478459,1124.51814605738,6368.8824388165,21495.3937543468,896.375202969673,29885.1695421904,-423.680565281502,-994.521226745027,395.743251283473,17.1867526620786,-1005.27178808098
"GBR",2007,"AIC_CONSTANT_PER_CAPITA",1382.38834436727,3030.77209531089,29575.7596922357,3653.50414572786,37642.4242776417,1169.56740129901,2374.41212028649,28263.7290407879,736.392466165511,32544.1010285389,212.820943068259,656.359975024399,1312.03065144777,2917.11167956234,5098.32324910277,201.767547644587,943.28051770347,1787.22818343697,4143.89086474691,7076.16711353193,1382.38834436727,7610.02888003029,24996.5029075163,3653.50414572786,37642.4242776417,-180.990118384944,4297.94910207729,29150.0193348705,4706.2846697665,37973.2629883293,-539.548479956859,115.112866372144,2581.07861155983,3653.50414572786,5810.14714370297,2921.73982731212,4508.43135346348,6826.27175285109,20093.8173720704,38153.1945410055,1169.56740129901,6953.66890500589,23684.4722560685,736.392466165511,32544.1010285389,-741.020613915289,-1013.93362430913,935.132023526999,-450.358164544909,-1270.18037924233
"GBR",2007,"AIC_CURRENT_PER_CAPITA",1269.96406961515,2784.291172535,27170.4780308337,3356.37884402741,34581.1121170113,1074.45102723486,2181.31040493021,25965.1497362472,676.504527093316,29897.4156955056,195.513042380293,602.980767604787,1205.32829458648,2679.87431693409,4683.69642150566,185.358576674249,866.567176967693,1641.87985700022,3806.88431588576,6500.68992652793,1269.96406961515,6991.13478911428,22963.6344142544,3356.37884402741,34581.1121170113,-166.270895035271,3948.41359514729,26779.361483127,4323.5408171209,34885.0450003599,-495.669097726882,105.751184056709,2371.16951317574,3356.37884402741,5337.63044353298,2684.12607540344,4141.77814255637,6271.11758491979,18459.6652510248,35050.343418724,1074.45102723486,6388.15402150949,21758.3061196679,676.504527093316,29897.4156955056,-680.756285562662,-931.474340834835,859.081368173259,-413.732284245817,-1166.88154247005
"GBR",2007,"CURRENT_LCU_MILLIONS",56154,123113,1201397,148409,1529073,47509,96451,1148101,29913,1321974,8645,26662,53296,118496,207099,8196,38317,72599,168329,287441,56154,309127,1015383,148409,1529073,-7352,174587,1184103,191174,1542512,-21917,4676,104846,148409,236014,118684,183137,277290,816231,1549821,47509,282465,962087,29913,1321974,-30101,-41187,37986,-18294,-51596
"GBR",2007,"GDP_CONSTANT_PER_CAPITA",1520.40275472408,3333.35727361089,32528.5341795286,4018.26143152485,41400.5556393884,1286.33426780259,2611.46785796012,31085.5134647839,809.912163017087,35793.2277535637,234.068486921496,721.889415650773,1443.02071474471,3208.34926850776,5607.32788582475,221.911546420889,1037.45543243157,1965.66085390558,4557.6072105273,7782.63504328534,1520.40275472408,8369.79631655076,27492.0951365887,4018.26143152485,41400.5556393884,-199.059747350704,4727.04626097898,32060.2889033203,5176.14909412725,41764.4245110759,-593.415734859275,126.605464990736,2838.76744705277,4018.26143152485,6390.21860870908,3213.43947967505,4958.54256672551,7507.79071584288,22099.9369749473,41962.320008,1286.33426780259,7647.90690089999,26049.074421844,809.912163017087,35793.2277535637,-815.002374184379,-1115.16237950673,1028.49341170618,-495.320867523638,-1396.99220950856
"GBR",2007,"GDP_CURRENT_PER_CAPITA",1289.85782569686,2827.9065871535,27596.0986255428,3408.95590792901,35122.8189463222,1091.2821070811,2215.48023553599,26371.88908253,687.101847420846,30365.753272568,198.57571861576,612.426351617511,1224.20954301278,2721.85406050816,4757.06567375421,188.262185052026,880.141794123778,1667.59960622158,3866.51846603496,6602.52205143233,1289.85782569686,7100.64964355511,23323.3555691412,3408.95590792901,35122.8189463222,-168.87549835316,4010.26477570499,27198.8553082795,4391.26829735676,35431.5128829881,-503.433663956229,107.407757113625,2408.31345216749,3408.95590792901,5421.24345325389,2726.17242200032,4206.65834356673,6369.35350086338,18748.8325484627,35599.400671,1091.2821070811,6488.2232919376,22099.1460261284,687.101847420846,30365.753272568,-691.420208913011,-946.065716903099,872.538721496615,-420.213325200313,-1185.16052951981
"GBR",2008,"AIC_CONSTANT_PER_CAPITA",1164.62554289306,2489.61119090132,29379.4045122566,3658.58349122241,36692.2247372734,950.624101517346,1805.7370195485,28017.4596781171,728.939472687762,31502.7602718707,214.001441375713,683.874171352823,1361.94483413957,2929.64401853465,5189.46446540276,188.672768362646,1111.07819057694,1555.10533584683,3671.29481970114,6526.15111448756,1164.62554289306,7166.86315937934,24702.1525437786,3658.58349122241,36692.2247372734,-163.367591335676,4133.50785821048,28399.0344923399,4641.70254151255,37010.8773007272,-436.390949788222,-471.493953017835,2307.02388293792,3658.58349122241,5057.72247135427,2599.38443794868,4455.12091591258,6839.44659311116,19901.5936402611,37356.996671929,950.624101517346,6482.98898802651,23340.207709639,728.939472687762,31502.7602718707,-503.70694995746,-1944.95073717598,897.241221103905,88.9088113928085,-1462.50765463672
"GBR",2008,"AIC_CURRENT_PER_CAPITA",1102.28312710041,2356.34228144598,27806.7247243022,3462.73948401018,34728.0896168587,899.737184807547,1709.07590064051,26517.6848093915,689.919336154362,29816.4172309939,202.545942292868,647.266380805469,1289.03991491064,2772.82014785582,4911.67238586479,178.573113374147,1051.6021650357,1471.86053322307,3474.77037496104,6176.80618659396,1102.28312710041,6783.2209099563,23379.8460957918,3462.73948401018,34728.0896168587,-154.622522701176,3912.24114535908,26878.8339203749,4393.23216269026,35029.684705723,-413.030938318559,-446.254877469365,2183.52887372113,3462.73948401018,4786.98254194339,2460.23936559094,4216.63825318788,6473.33095542719,18836.2611535844,35357.2763038693,899.737184807547,6135.95452915083,22090.8061808812,689.919336154362,29816.4172309939,-476.743512392896,-1840.83750671047,849.211890463081,84.1495219187759,-1384.21960672151
"GBR",2008,"CURRENT_LCU_MILLIONS",49567,105959,1250401,155711,1561638,40459,76853,1192436,31024,1340772,9108,29106,57965,124687,220866,8030,47288,66186,156252,277756,49567,305025,1051335,155711,1561638,-6953,175924,1208676,197553,1575200,-18573,-20067,98188,155711,215259,110631,189612,291090,847021,1589931,40459,275919,993370,31024,1340772,-21438,-82778,38187,3784,-62245
