"location","year","multiplier_type","vaact_health_cfc","vaact_health_coe","vaact_health_coewage","vaact_health_gosmi","vaact_health_gva","vaact_health_interc","vaact_health_nosmi","vaact_health_out","vaact_health_taxsub","vaact_total_cfc","vaact_total_coe","vaact_total_coewage","vaact_total_gosmi","vaact_total_gva","vaact_total_interc","vaact_total_nosmi","vaact_total_out","vaact_total_taxsub"
"HRV",1999,"GDP_CURRENT_PER_CAPITA",19.6579066158398,281.416498327723,231.347276071578,97.2213631481626,378.576946835906,191.498170849513,77.5634565323227,570.07511768542,-0.0609146399789751,1507.9852049948,5029.17702261663,4291.27148306542,3174.75572120134,8164.9793526487,8701.65503572834,1666.77051620654,16866.634388377,-38.9533970649987
"HRV",2000,"AIC_CONSTANT_PER_CAPITA",31.7978209859851,456.465391267113,375.251723322559,143.617318157991,600.114312367215,262.049904560375,111.819488269768,862.16421692759,0.0316029421111247,2526.92377557446,8142.82046506094,6949.61420101058,5052.5072481184,13159.5326630528,13975.0904277486,2525.58347254394,27134.6230908014,-35.7950412243351
"HRV",2000,"AIC_CURRENT_PER_CAPITA",21.279320667183,305.469781672309,251.121036092793,96.1096978246305,401.600628403322,175.365599812724,74.8303712000092,576.966228216046,0.0211489063827814,1691.03478334812,5449.23150198569,4650.7296572835,3381.17262668295,8806.44983474778,9352.22670433966,1690.13784333483,18158.6765390874,-23.9542879634229
"HRV",2000,"CURRENT_LCU_MILLIONS",357.1891,5127.5357,4215.2519,1613.2722,6741.1629,2943.641,1256.083,9684.8039,0.355,28385.2667,91469.3719,78065.9292,56755.4776,147822.759,156984.0265,28370.2109,304806.7855,-402.0904
"HRV",2000,"GDP_CONSTANT_PER_CAPITA",33.741578542123,484.368499904083,398.190350877681,152.396449516862,636.798484207932,278.068658873726,118.654861528321,914.867143081658,0.0335347869866512,2681.3911897008,8640.58000695571,7374.43466658308,5361.36014546945,13963.9569995608,14829.3687013642,2679.96895576865,28793.325700925,-37.9831434179644
"HRV",2000,"GDP_CURRENT_PER_CAPITA",20.9783095789009,301.148694883092,247.568750869638,94.7501579601238,395.919702583313,172.884928983402,73.7718425080567,568.804631566715,0.0208497400970797,1667.11389656702,5372.14825622007,4584.9417866395,3333.3435409736,8681.87635375562,9219.93282230442,1666.22964440658,17901.80917606,-23.6154375648755
"HRV",2001,"AIC_CONSTANT_PER_CAPITA",39.5320135868883,470.408920040822,388.778413513929,138.439774571149,607.287327411257,281.537102837601,98.9077609842605,888.824430248858,-1.56136720071377,3031.14178169032,8339.28376293796,7095.02850359287,5927.03589089882,14239.7029511951,15054.2034825892,2895.89411814418,29293.9064337842,-26.6167026417234
"HRV",2001,"AIC_CURRENT_PER_CAPITA",26.9563678266435,320.7657472262,265.102962557321,94.4002884390193,414.101359602554,191.976502392356,67.4439206123759,606.077861994911,-1.06467606266473,2066.8963047471,5686.44954121614,4838.00800237516,4041.56897410806,9709.8689306802,10265.2662891021,1974.67267545408,19975.1352197823,-18.1495846439924
"HRV",2001,"CURRENT_LCU_MILLIONS",442.4063,5264.3883,4350.854,1549.2919,6796.2068,3150.7069,1106.8856,9946.9137,-17.4734,33921.7788,93325.6705,79401.0986,66329.9888,159357.7894,168472.9377,32408.2101,327830.7271,-297.8699
"HRV",2001,"GDP_CONSTANT_PER_CAPITA",41.9540379011563,499.229658946095,412.597862232969,146.92162180456,644.494252616422,298.786153583335,104.967583903403,943.280406199756,-1.65702813423332,3216.85200561077,8850.21012880655,7529.72256511232,6290.17006335234,15112.1327529289,15976.5356270581,3073.31806722472,31088.668379987,-28.2474392299876
"HRV",2001,"GDP_CURRENT_PER_CAPITA",26.598763207533,316.510451646388,261.586092459687,93.1479691574214,408.607868790805,189.429731831216,66.5492059498884,598.037600622021,-1.05055201300367,2039.47674768536,5611.01279709116,4773.82672913876,3987.95330367022,9581.05728947919,10129.0867168025,1948.47656199715,19710.1440062817,-17.9088112821891
"HRV",2002,"AIC_CONSTANT_PER_CAPITA",40.1838767912201,510.00777688603,437.002116393604,117.936209547715,625.882772516104,415.746684817618,77.7523327564944,1041.62945733372,-2.06121391764025,3012.37126649681,9056.65742781745,7875.93107162723,6164.80994429428,15241.7903871851,16259.1767361047,3152.43867779748,31500.9671232898,20.3230238029946
"HRV",2002,"AIC_CURRENT_PER_CAPITA",28.9794738919509,367.803164730733,315.153549981089,85.0522542476637,451.368929876752,299.824734704784,56.0727803557127,751.193664581536,-1.48648910164468,2172.43684385826,6531.40484282801,5679.89843416241,4445.88633788938,10991.947563619,11725.6577850028,2273.44949403112,22717.6053486218,14.6563891971981
"HRV",2002,"CURRENT_LCU_MILLIONS",460.3179,5842.2862,5005.9853,1350.9933,7169.6677,4762.4982,890.6754,11932.1659,-23.6118,34507.5818,103746.6233,90221.0623,70619.6762,174599.1055,186253.5596,36112.0944,360852.6651,232.8061
"HRV",2002,"GDP_CONSTANT_PER_CAPITA",41.9329511284771,532.206767764574,456.023406725602,123.069591740404,653.125427604534,433.842794881668,81.1366406119267,1086.9682224862,-2.15093190044397,3143.49005585342,9450.86446689001,8218.74490691148,6433.14420491465,15905.2162820679,16966.8861719514,3289.65414906123,32872.1024540193,21.2076193728538
"HRV",2002,"GDP_CURRENT_PER_CAPITA",27.5596475736607,349.782940651366,299.712851981047,80.8851865686233,429.254467471846,285.135059840587,53.3255389949626,714.389527312434,-1.4136597481431,2066.00002525921,6211.40384743964,5401.61631930735,4228.06366608389,10453.4058185797,11151.1684901148,2162.06364082467,21604.5743086945,13.9383110432995
"HRV",2003,"AIC_CONSTANT_PER_CAPITA",43.9612362830053,557.91241844282,484.036671248145,93.0763010025862,649.041173750565,344.214183557254,49.1150647195809,993.255357307819,-1.94754569484221,3292.16613336202,9747.67475722076,8525.67330480706,6654.8245409731,16479.7000809165,17694.6558859088,3362.65840761108,34174.3559668254,77.2007827226798
"HRV",2003,"AIC_CURRENT_PER_CAPITA",31.4241717559803,398.804427361364,345.996900441464,66.532379805872,463.944671376892,246.049623247953,35.1082080498917,709.994294624844,-1.39213579034402,2353.29128048164,6967.78870868002,6094.28316667254,4756.97152908083,11779.944551513,12648.4137557506,2403.68024859918,24428.3583072636,55.1843137521464
"HRV",2003,"CURRENT_LCU_MILLIONS",517.3422,6565.5942,5696.2137,1095.3354,7638.0106,4050.7624,577.9932,11688.773,-22.919,38742.6882,114712.0493,100331.3591,78314.9397,193935.499,208233.275,39572.2515,402168.774,908.51
"HRV",2003,"GDP_CONSTANT_PER_CAPITA",45.1870904501815,573.469743961709,497.533979801886,95.6717232676665,667.139614440201,353.812557647519,50.484632817485,1020.95217208772,-2.00185278917457,3383.96781854753,10019.4875798742,8763.41075334922,6840.39358054381,16939.2346783504,18188.069390362,3456.42576199628,35127.3040687124,79.3535179324139
"HRV",2003,"GDP_CURRENT_PER_CAPITA",30.1280757151585,382.355661634804,331.726191374535,63.788238934874,444.809183689216,235.901258956484,33.6601632197156,680.710442645699,-1.33471688046271,2256.2293265432,6680.40091597281,5842.92327896227,4560.7693184698,11294.0784605026,12126.7274844685,2304.53999192661,23420.8059449711,52.9082260600017
"HRV",2004,"AIC_CONSTANT_PER_CAPITA",53.2405952449147,580.729496438856,500.835682195364,111.389710101456,689.616204543587,318.490901641408,58.1491148565413,1008.10711446814,-2.5030019967251,3588.84439476186,10107.9659085911,8774.15467774592,7318.48251930913,17469.0373821011,18819.9118172723,3729.63812454727,36288.9491993735,42.5889542009321
"HRV",2004,"AIC_CURRENT_PER_CAPITA",38.4652623458838,419.565414882307,361.843736329459,80.4768316727958,498.23387780916,230.103289229922,42.011569326912,728.337173023492,-1.80836874594294,2592.86810239514,7302.80265779604,6339.15079255424,5287.45685099903,12621.029174101,13597.0088622727,2694.58874860389,26218.0380363737,30.769665305952
"HRV",2004,"CURRENT_LCU_MILLIONS",642.7579,7010.9748,6046.4405,1344.7749,8325.5317,3845.0461,702.017,12170.5779,-30.218,43327.0529,122030.4715,105927.7645,88353.8667,210898.502,227207.208,45026.8138,438105.71,514.1638
"HRV",2004,"GDP_CONSTANT_PER_CAPITA",54.1813586830459,590.991009766813,509.685468644097,113.357970714723,701.801750339854,324.118648556395,59.1766120316776,1025.92040732576,-2.54723014168209,3652.25941813271,10286.5740687166,8929.19434030716,7447.80039686284,17777.715968297,19152.4604085324,3795.54097873013,36930.1763768294,43.3415027176451
"HRV",2004,"GDP_CURRENT_PER_CAPITA",37.2110273161023,405.884664809729,350.045114359057,77.8527273455663,481.98798880539,222.600321923344,40.641700029464,704.58831651801,-1.74940334990512,2508.32257213503,7064.68050938518,6132.45039593159,5115.04899007381,12209.4958597118,13153.6518233434,2606.72641793878,25363.1476830552,29.7663602528277
"HRV",2005,"AIC_CONSTANT_PER_CAPITA",43.5968474295215,584.240626101058,501.016434790042,118.632876614725,699.999871483173,331.510988468907,75.0360371894132,1031.51086795629,-2.87363923682002,3138.52060100265,10374.7930913862,9019.88115594011,7784.47343534243,18177.4614713864,20190.3836521182,4645.95283433978,38367.8451235046,18.1949366535235
"HRV",2005,"AIC_CURRENT_PER_CAPITA",30.9183594888874,414.336420425972,355.314825589655,84.1330082938788,496.431484035158,235.103603134787,53.2146544814803,731.535092846434,-2.03795036118162,2225.80103669078,7357.67839500008,6396.79115737058,5520.65487062337,12891.2369013902,14318.7770855201,3294.85383393258,27210.0139869102,12.90363009024
"HRV",2005,"CURRENT_LCU_MILLIONS",544.674,7299.1672,6259.4119,1482.1311,8745.3968,4141.7081,937.4572,12887.105,-35.9016,39210.8758,129616.7128,112689.2204,97254.7451,227098.7751,252247.07,58043.8693,479345.8451,227.3171
"HRV",2005,"GDP_CONSTANT_PER_CAPITA",44.4670630872114,595.902371632397,511.016982353007,121.000850283322,713.972231515176,338.128119520143,76.533795360088,1052.1003591993,-2.93099856452085,3201.16709794007,10581.8793355926,9199.92265607587,7939.8555574387,18540.2930182093,20593.3941683543,4738.68845949862,39133.6871865636,18.558117014034
"HRV",2005,"GDP_CURRENT_PER_CAPITA",30.8658729679839,413.633049433744,354.711648728757,83.990185421919,495.588749753822,234.704494954909,53.1243181207877,730.293250375583,-2.03449076869352,2222.02255184972,7345.18811584995,6385.93206528592,5511.28309372259,12869.3529403301,14294.4697546902,3289.26054187287,27163.8226950203,12.8817250906974
"HRV",2006,"AIC_CONSTANT_PER_CAPITA",46.3762476067717,607.77970608479,523.860324362936,106.030835554543,710.17357521331,353.026696256004,59.6545879477711,1063.20027146931,-3.6369586721074,3451.38994449289,10785.6462605208,9401.69779726105,8389.88790504599,19165.8418251636,21909.8495963573,4938.49795279919,41075.6914215209,-9.69233264924884
"HRV",2006,"AIC_CURRENT_PER_CAPITA",34.2692019658036,449.111917702784,387.100642761867,78.3502828652952,524.774705494027,260.86507161806,44.0810808994916,785.639777112086,-2.68748934438435,2550.36543864968,7969.93092600988,6947.2779119099,6199.6124724522,14162.3813534943,16190.034761422,3649.24702807286,30352.4161149163,-7.16203923812846
"HRV",2006,"CURRENT_LCU_MILLIONS",598.101,7838.3584,6756.0745,1367.4489,9158.9024,4552.8828,769.3479,13711.7852,-46.9048,44511.574,139099.3482,121250.9667,108201.9483,247176.2972,282564.9687,63690.3742,529741.2659,-124.9992
"HRV",2006,"GDP_CONSTANT_PER_CAPITA",46.9991605188655,615.943234747974,530.896671135668,107.455012368222,719.712429964543,357.768453055223,60.4558518493567,1077.48088301977,-3.68580929358969,3497.74805822656,10930.5160735752,9527.97879789688,8502.57855547088,19423.2721038113,22204.1366273247,5004.83048938626,41627.4087311359,-9.82251737671359
"HRV",2006,"GDP_CURRENT_PER_CAPITA",35.3910894926541,463.814712916208,399.773344716926,80.9152741703013,541.954510179525,269.405138303339,45.5241846776472,811.359648482864,-2.77547098974093,2633.85799203294,8230.84642981043,7174.71432676173,6402.57220028863,14626.0221177829,16720.0558011953,3768.71420233844,31346.0779189781,-7.39650639893624
"HRV",2007,"AIC_CONSTANT_PER_CAPITA",47.3444451315533,647.309790331606,560.834246952637,111.96384553327,755.707084213766,367.202602488642,64.6194004017162,1122.90967918809,-3.56655916542932,3657.48106707569,11487.0331821204,10040.3396545249,8991.30929453769,20482.5884655888,23361.04750549,5333.828227462,43843.6359710788,4.24599644497877
"HRV",2007,"AIC_CURRENT_PER_CAPITA",36.3813807359282,497.418944729648,430.967650194996,86.0375336892428,580.715796314099,282.17328667053,49.6561529533147,862.889077210323,-2.74068787909862,2810.55593461897,8827.09949527826,7715.4018528324,6909.2846235736,15739.6469079596,17951.5709039518,4098.72868895463,33691.2178119114,3.26279488203819
"HRV",2007,"CURRENT_LCU_MILLIONS",630.0563,8614.3498,7463.5398,1490.0064,10056.8928,4886.7045,859.9501,14943.5972,-47.4635,48673.4818,152868.57,133616.0818,119655.665,272580.7403,310887.0558,70982.1832,583467.7961,56.5054
"HRV",2007,"GDP_CONSTANT_PER_CAPITA",47.5293023423763,649.837222685002,563.024034040384,112.401010318722,758.657755689558,368.636351447245,64.8717079763455,1127.29409959314,-3.58048485782521,3671.76176562055,11531.8845033003,10079.5423356228,9026.41601831946,20562.5630890882,23452.2611224575,5354.65425269891,44014.8242115456,4.26257501206941
"HRV",2007,"GDP_CURRENT_PER_CAPITA",37.7474809968153,516.096744648723,447.150241604559,89.2681943964898,602.521345878151,292.768733922352,51.5207133996746,895.290073809375,-2.84359915819006,2916.09071966161,9158.55208667118,8005.1108267855,7168.72435169491,16330.6617433586,18625.6422338231,4252.6336320333,34956.3039771818,3.38531098366518
"HRV",2008,"AIC_CONSTANT_PER_CAPITA",52.0112371491064,658.701149650294,569.940901239346,121.03812565405,778.826760545352,401.960397581814,69.0268885049431,1180.78716525975,-0.912514758991609,3741.50807028383,11739.8640608243,10243.7269416206,9187.68531418972,20941.9452767812,23370.9793592665,5446.17724390589,44312.9246360476,14.3959017671806
"HRV",2008,"AIC_CURRENT_PER_CAPITA",42.197667408354,534.416283057421,462.403471080069,98.2004437894415,631.876386943108,326.117817960393,56.0027763810876,957.994210690299,-0.74033990375489,3035.55388815091,9524.76630459196,8310.92291201011,7454.1370363742,16990.5829992114,18961.3027504533,4418.58314822329,35951.8857496648,11.6796582452617
"HRV",2008,"CURRENT_LCU_MILLIONS",729.2057,9235.0934,7990.6608,1696.9735,10919.2733,5635.5478,967.7678,16554.8212,-12.7936,52456.5298,164594.7349,143618.6579,128812.7887,293609.3564,327664.7951,76356.2589,621274.1515,201.8328
"HRV",2008,"GDP_CONSTANT_PER_CAPITA",52.1301075820099,660.206595302135,571.243487475961,121.314755382219,780.606750394804,402.879068413151,69.1846478002093,1183.48582595684,-0.914600289549577,3750.05919708651,11766.6952380781,10267.138733434,9208.68354823572,20989.8075895686,23424.3931710905,5458.62435114921,44414.2007606591,14.4288032547994
"HRV",2008,"GDP_CURRENT_PER_CAPITA",43.6711018454222,553.076730507437,478.549415629942,101.629351700738,653.939891531703,337.505016662027,57.9582498553155,991.44491418259,-0.766190676471116,3141.54765295064,9857.34674185648,8601.11904782663,7714.41640446661,17583.8506283114,19623.3828643571,4572.86875151597,37207.2334926685,12.0874819883426
"HRV",2009,"AIC_CONSTANT_PER_CAPITA",56.8209795177822,671.857198768748,586.535861999369,123.3097790329,794.255642846127,386.175604465538,66.4887925857102,1180.43124731166,-0.91133495552184,3777.88063281201,11322.6694857188,9898.26186145689,8265.25673595103,19612.3644213477,20184.3926598895,4487.37610313903,39796.7570812372,24.4381996778533
"HRV",2009,"AIC_CURRENT_PER_CAPITA",47.1405806406551,557.395150987341,486.609722955664,102.301907352066,658.940984450396,320.384167577827,55.161320962543,979.325152028223,-0.756073889011021,3134.2558353136,9393.66442621729,8211.92833073747,6857.13278763318,16271.0719597701,16745.6456742073,3722.87695231958,33016.7176339774,20.2747459196078
"HRV",2009,"CURRENT_LCU_MILLIONS",819.9976,9695.7373,8464.444,1779.5139,11462.0995,5572.9956,959.5162,17035.0951,-13.1517,54519.5292,163400.242,142844.2635,119277.9629,283030.8786,291285.9595,64758.4337,574316.8381,352.6737
"HRV",2009,"GDP_CONSTANT_PER_CAPITA",56.9562696455431,673.456883375207,587.932397440675,123.603378261585,796.146756802757,387.095084335643,66.6471016701352,1183.2418411384,-0.913504834035233,3786.87572507927,11349.6286373265,9921.82951416566,8284.93622140295,19659.0612454921,20232.4514769833,4498.06049632368,39891.5127224754,24.4963867627068
"HRV",2009,"GDP_CURRENT_PER_CAPITA",49.5623773037348,586.030727773465,511.608774457796,107.557557886804,692.793369287849,336.843559833899,57.9951745388595,1029.63692912175,-0.794916372420515,3295.27486011226,9876.25383967657,8633.80732243742,7209.41061445873,17106.980793335,17605.9352222731,3914.13575434647,34712.9160156081,21.3163391996564
"HRV",2010,"AIC_CONSTANT_PER_CAPITA",57.7740541782627,648.920270483126,564.270677633455,141.087868630027,789.16613392465,424.772380571572,83.3138213001188,1213.93850764787,-0.842012036856851,3735.84336889798,10856.3841390496,9493.04313445618,8239.81147366006,19117.2396679317,19280.1289102203,4503.96810476209,38397.3685781521,21.0440620704516
"HRV",2010,"AIC_CURRENT_PER_CAPITA",49.3556903577179,554.364902937036,482.049758136844,120.52969549009,674.175283365125,362.878014814636,71.1740109828406,1037.05329232929,-0.719320912469634,3191.48675236359,9274.48041499868,8109.79433866636,7039.1733708892,16331.6314730726,16470.7858239201,3847.6866185256,32802.4172969927,17.9776930352343
"HRV",2010,"CURRENT_LCU_MILLIONS",843.6195,9475.5648,8239.5074,2060.1718,11523.4416,6202.5466,1216.5524,17725.9881,-12.2951,54550.9634,158525.44,138617.8695,120318.1209,279150.8472,281529.3637,65767.1575,560680.2109,307.2864
"HRV",2010,"GDP_CONSTANT_PER_CAPITA",58.1557288635854,653.207254382021,567.998438068235,142.019942181522,794.379628807727,427.578568695192,83.8642202115338,1221.95819060932,-0.847574649413235,3760.52359711667,10928.1050362404,9555.75734592415,8294.24641848189,19243.5345339971,19407.4998769883,4533.72282136522,38651.0344109854,21.1830861684293
"HRV",2010,"GDP_CURRENT_PER_CAPITA",50.6495677547803,568.897780755911,494.686868099082,123.689425351818,691.849033939417,372.390994125767,73.0398636008777,1064.24002206134,-0.738178172152018,3275.15273985113,9517.61429665431,8322.39555067604,7223.70786433031,16759.771139786,16902.5734726181,3948.55512447917,33662.3446124041,18.4489848052618
"HRV",2011,"AIC_CONSTANT_PER_CAPITA",54.5324526624373,663.691173046462,579.291468347952,128.829156564421,791.956902378448,444.840090803183,74.2967106270636,1236.79698645655,-0.563433957515345,3608.91572418433,10624.2201334169,9275.56031902792,8452.98203427723,19131.6926222298,19820.6152342186,4844.06631681799,38952.3078631735,54.4904545355985
"HRV",2011,"AIC_CURRENT_PER_CAPITA",48.1602480585371,586.137794425593,511.60033066051,113.775262882836,699.415467452257,392.859812341071,65.6150207635427,1092.27527385408,-0.497595795415842,3187.20813044949,9382.76296173829,8191.69621090617,7465.23751875117,16896.1236379697,17504.5445372074,4278.02939424092,34400.6681811163,48.1231574802154
"HRV",2011,"CURRENT_LCU_MILLIONS",810.8818,9868.8958,8613.8966,1915.6523,11776.1701,6614.6435,1104.7706,18390.8135,-8.3781,53663.5331,157979.0808,137924.8994,125693.3982,284482.7363,294726.8163,72029.8652,579209.5527,810.2573
"HRV",2011,"GDP_CONSTANT_PER_CAPITA",55.1579749320527,671.304137228681,585.936313689731,130.306909764073,801.041156887956,449.94269245834,75.1489416342417,1250.98384254408,-0.569896907019285,3650.3123063006,10746.0867645015,9381.9569555157,8549.94316932519,19351.1454288864,20047.9704258735,4899.63086982682,39399.1158615621,55.1154950597149
"HRV",2011,"GDP_CURRENT_PER_CAPITA",50.3708604974836,613.042213558132,535.083391905391,118.997682233075,731.519465971166,410.892543129081,68.6268279474534,1142.41200288839,-0.520436031902514,3333.50475936468,9813.44289697647,8567.70477128339,7807.90076455886,17671.675728953,18308.0238682318,4474.39601140604,35979.6996033967,50.3320674176776
"HRV",2012,"AIC_CONSTANT_PER_CAPITA",52.4194681178949,647.971955363149,567.930847114643,126.564569532604,774.049025354973,436.378827268445,74.145101414709,1210.42785262342,-0.48749296946527,3439.63233230984,10279.1065439554,9031.6339307138,7973.81033577547,18292.788580438,19310.7427220587,4534.17801003694,37603.5313024968,39.8717007071964
"HRV",2012,"AIC_CURRENT_PER_CAPITA",49.0232338826978,605.99013797228,531.134857848648,118.364506856598,723.898730168478,408.106035386028,69.3412729739006,1132.00476555451,-0.455908514838753,3216.78006953586,9613.12776154376,8446.47834908388,7457.19067862019,17107.606870956,18059.6082124098,4240.41061522989,35167.2150833658,37.2884307920428
"HRV",2012,"CURRENT_LCU_MILLIONS",797.7014,9860.6139,8642.5759,1926.016,11779.2113,6640.6626,1128.3146,18419.8739,-7.4185,52343.1394,156423.9008,137440.2925,121342.6976,278373.3522,293864.2275,68999.5583,572237.5797,606.7538
"HRV",2012,"GDP_CONSTANT_PER_CAPITA",53.654927845045,663.243824459061,581.316249802024,129.547534338541,792.292369517012,446.66371733369,75.8926064934959,1238.9560868507,-0.498982554397505,3520.70006106311,10521.3719202003,9244.49797516887,8161.74283290854,18723.9261787359,19765.8721957268,4641.04277857162,38489.7983744627,40.8114256270665
"HRV",2012,"GDP_CURRENT_PER_CAPITA",50.9134618885014,629.355783999974,551.614249019909,122.928381738635,751.810672012303,423.841705930936,72.014919850134,1175.65237794324,-0.47348734378534,3340.81202937141,9983.78881099057,8772.15596480491,7744.72353904048,17767.2385406482,18755.9469586178,4403.91151605159,36523.185499266,38.7261906171951
"HRV",2013,"AIC_CONSTANT_PER_CAPITA",50.9029653807847,632.638435082569,557.42272186682,129.311120516595,762.006605363214,434.364568572096,78.4081551358102,1196.37117393531,0.0570497640505204,3323.78485139353,9971.15327237616,8794.07158304811,7904.8287070067,17941.6482519161,18594.0715360777,4581.04385561317,36535.7197879938,65.666272533223
"HRV",2013,"AIC_CURRENT_PER_CAPITA",49.7845303737861,618.738164886596,545.1750840098,126.469909147118,745.263870305895,424.820752496614,76.6853787733319,1170.08462280251,0.0557962721806892,3250.75497374846,9752.06806198518,8600.8490971093,7731.14457909573,17547.4361006575,18185.5244038425,4480.38960534727,35732.9605045001,64.2234595766326
"HRV",2013,"CURRENT_LCU_MILLIONS",783.668,9739.6781,8581.7073,1990.7875,11731.3439,6687.1863,1207.1195,18418.5302,0.8783,51170.7679,153509.2049,135387.6427,121697.4543,276217.6132,286261.8856,70526.6864,562479.4988,1010.954
"HRV",2013,"GDP_CONSTANT_PER_CAPITA",52.4810706345904,652.251635034573,574.704067253838,133.320053142351,785.630506610671,447.830837238429,80.8389825077603,1233.4613438491,0.0588184337479147,3426.82958164189,10280.2812229372,9066.70738066298,8149.89599571265,18497.8792918266,19170.5291503094,4723.06641407077,37668.408442136,67.7020731768067
"HRV",2013,"GDP_CURRENT_PER_CAPITA",51.429805781284,639.18617712504,563.191989095928,130.649477172486,769.893294520704,438.860196706084,79.2196713912023,1208.75349122679,0.0576402231783125,3358.18567910922,10074.3536722775,8885.08930981854,7986.64286244391,18127.3424463495,18786.518243685,4628.45718333469,36913.8606900345,66.345911628154
"HRV",2014,"AIC_CONSTANT_PER_CAPITA",45.6836581844266,632.680464693457,551.571853296969,129.793812702288,762.090226788669,451.400513653142,84.1101545178612,1213.49074044181,-0.384050607075419,3372.32673597531,10077.0145617656,8807.66683469649,7927.75951984643,18061.1360928925,18503.2866895758,4555.43278387112,36564.4227824682,56.3620112804033
"HRV",2014,"AIC_CURRENT_PER_CAPITA",45.2941723863287,627.286412081968,546.869309498432,128.687227793425,755.592863573905,447.552002034125,83.3930554070966,1203.14486560803,-0.380776301488882,3343.5752431569,9991.10081897409,8732.57518742422,7860.16971057043,17907.1520144438,18345.5329616535,4516.59446741353,36252.6849760972,55.8814848992338
"HRV",2014,"CURRENT_LCU_MILLIONS",699.0344,9681.0419,8439.948,1986.0568,11661.2221,6907.1633,1287.0224,18568.3854,-5.8766,51602.0934,154194.7407,134771.6524,121307.6369,276364.8082,283130.4327,69705.5435,559495.2409,862.4306
"HRV",2014,"GDP_CONSTANT_PER_CAPITA",46.9145365329201,649.727100546525,566.433138028609,133.290914295569,782.623616561567,463.562830350974,86.3763777626487,1246.18644691254,-0.394398280527193,3463.18907336957,10348.524758945,9044.97634182496,8141.3612306737,18547.7665916189,19001.8302797196,4678.17215730413,37549.5968713385,57.8806020001422
"HRV",2014,"GDP_CURRENT_PER_CAPITA",46.4520801260778,643.322466022726,560.849567282998,131.977009441226,774.9089649339,458.993295688316,85.5249293151482,1233.90226062222,-0.390510530052468,3429.0509555612,10246.5149783991,8955.81618874366,8061.10839349817,18364.9334203503,18814.5212108467,4632.05743793697,37179.454631197,57.3100484530967
"HRV",2015,"AIC_CONSTANT_PER_CAPITA",50.8965447517226,649.344042982877,568.255378374416,141.536672381385,790.829166609984,466.640656509751,90.6401276296624,1257.46982969987,-0.0515487542776987,3411.62168588867,10337.7823495655,9027.09246469487,8151.04254086984,18520.8495244198,18969.5533661441,4739.42085498117,37490.4028905639,32.0246405645582
"HRV",2015,"AIC_CURRENT_PER_CAPITA",50.8965447517226,649.344042982877,568.255378374416,141.536672381385,790.829166609984,466.640656509751,90.6401276296624,1257.46982969987,-0.0515487542776987,3411.62168588867,10337.7823495655,9027.09246469487,8151.04254086984,18520.8495244198,18969.5533661441,4739.42085498117,37490.4028905639,32.0246405645582
"HRV",2015,"CURRENT_LCU_MILLIONS",773.4882,9868.2525,8635.9267,2150.9701,12018.4392,7091.661,1377.4819,19110.1003,-0.7834,51847.3136,157106.002,137187.1025,123873.541,281466.2298,288285.3003,72026.2274,569751.5301,486.6869
"HRV",2015,"GDP_CONSTANT_PER_CAPITA",52.1327337869139,665.115486602831,582.057318591805,144.974353334558,810.037039153035,477.974550898178,92.8416195476446,1288.01159679116,-0.0528007843541354,3494.48407548485,10588.8692013561,9246.3449263099,8349.0172651572,18970.6889234635,19430.2910053708,4854.53318967235,38400.9799288343,32.8024636901745
"HRV",2015,"GDP_CURRENT_PER_CAPITA",52.1327337869139,665.115486602831,582.057318591805,144.974353334558,810.037039153035,477.974550898178,92.8416195476446,1288.01159679116,-0.0528007843541354,3494.48407548485,10588.8692013561,9246.3449263099,8349.0172651572,18970.6889234635,19430.2910053708,4854.53318967235,38400.9799288343,32.8024636901745
"HRV",2016,"AIC_CONSTANT_PER_CAPITA",51.8580405097809,690.112150309504,597.167163819165,153.103853158563,842.714872850468,513.06226389948,101.245812648782,1355.77713674995,-0.501123922288025,3563.27873140749,10808.1978188804,9522.43913033436,8609.63808621195,19485.8392857115,19949.425091386,5046.35936149977,39435.2643770974,68.0033806191004
"HRV",2016,"AIC_CURRENT_PER_CAPITA",53.8676969607722,716.856090519035,620.309203728348,159.037092115281,875.372631684431,532.944983691242,105.169395154509,1408.31761537567,-0.520543995111299,3701.36659625658,11227.0482855926,9891.46254578407,8943.28769099007,20240.9746945807,20722.5258571373,5241.92110168827,40963.5005517179,70.6387179979707
"HRV",2016,"CURRENT_LCU_MILLIONS",774.5427,10307.3954,8919.1852,2286.7326,12586.6432,7663.009,1512.1899,20249.6522,-7.4847,53220.5132,161429.3683,142225.4995,128592.0614,291037.1164,297961.1536,75371.5483,588998.27,1015.6867
"HRV",2016,"GDP_CONSTANT_PER_CAPITA",52.689495085407,701.176912869551,606.741713221537,155.5586103766,856.226357860156,521.288335743051,102.869115291193,1377.51469360321,-0.509158583336652,3620.40978333956,10981.4886999557,9675.1150800657,8747.67883960129,19798.261237539,20269.2798450613,5127.26906306439,40067.5410826004,69.0936979820005
"HRV",2016,"GDP_CURRENT_PER_CAPITA",54.644173976811,727.189227250327,629.2506633917,161.329535521858,887.99070833002,540.627130023779,106.685361545047,1428.6178383538,-0.528047387141132,3754.72002051787,11388.8808019905,10034.043234307,9072.20089373816,20532.7386369673,21021.231128574,5317.48088027531,41553.9697655413,71.65694123866
